Id,Label,timeset,modularity_class,indegree,outdegree,Degree
210099,210099,,25,0,2,2
9812236,9812236,,25,1,4,5
210100,210100,,1,0,9,9
210101,210101,,4,10,38,48
210102,210102,,1,25,27,52
210103,210103,,2,0,3,3
210104,210104,,11,1,7,8
210105,210105,,2,3,38,41
210107,210107,,3,3,5,8
210108,210108,,4,1,13,14
210109,210109,,7,2,1,3
210110,210110,,16,0,2,2
210111,210111,,7,2,6,8
207085,207085,,7,2,0,2
210112,210112,,3,0,7,7
210113,210113,,3,0,2,2
7003,7003,,3,1,0,1
210114,210114,,34,17,25,42
210115,210115,,34,7,12,19
210116,210116,,2,0,11,11
210117,210117,,0,0,13,13
210118,210118,,34,0,8,8
210119,210119,,6,0,3,3
210120,210120,,56,0,2,2
210121,210121,,3,0,5,5
210122,210122,,1,7,28,35
210123,210123,,34,2,6,8
210124,210124,,34,2,14,16
210125,210125,,11,0,6,6
9309098,9309098,,11,2,1,3
9511113,9511113,,11,1,0,1
9305147,9305147,,11,1,0,1
210126,210126,,34,5,13,18
210127,210127,,37,3,32,35
210128,210128,,7,1,8,9
210129,210129,,25,0,3,3
210130,210130,,2,0,1,1
210131,210131,,54,3,25,28
210132,210132,,37,2,33,35
9211042,9211042,,37,1,0,1
210133,210133,,2,1,32,33
210134,210134,,2,0,93,93
210135,210135,,37,50,27,77
210136,210136,,62,0,5,5
9612081,9612081,,62,2,4,6
210137,210137,,65,0,26,26
9804040,9804040,,65,1,7,8
210138,210138,,19,0,10,10
210139,210139,,4,1,19,20
210141,210141,,7,0,6,6
210143,210143,,11,1,2,3
210144,210144,,62,1,4,5
210145,210145,,37,2,60,62
210146,210146,,2,3,28,31
210147,210147,,11,1,6,7
210148,210148,,37,42,24,66
210149,210149,,36,0,2,2
210150,210150,,54,0,34,34
210151,210151,,25,0,5,5
9906143,9906143,,6,1,10,11
210152,210152,,2,2,22,24
210153,210153,,1,25,31,56
210154,210154,,11,1,6,7
210155,210155,,4,4,10,14
210156,210156,,7,0,1,1
210157,210157,,2,4,289,293
210230,210230,,1,7,33,40
210158,210158,,1,6,42,48
210159,210159,,37,3,9,12
210161,210161,,62,0,1,1
210162,210162,,3,1,3,4
210163,210163,,3,2,16,18
210164,210164,,3,1,10,11
210165,210165,,0,0,1,1
210166,210166,,3,0,14,14
209118,209118,,3,4,0,4
210167,210167,,3,0,63,63
210168,210168,,34,0,16,16
210169,210169,,4,2,6,8
210170,210170,,2,1,6,7
210171,210171,,3,0,9,9
210173,210173,,3,1,20,21
210174,210174,,34,0,10,10
210175,210175,,4,0,18,18
210176,210176,,0,0,2,2
210177,210177,,54,1,6,7
210178,210178,,2,6,22,28
210179,210179,,16,0,6,6
210180,210180,,8,0,1,1
210181,210181,,54,0,22,22
210182,210182,,8,0,7,7
210183,210183,,37,46,40,86
210184,210184,,0,11,10,21
210185,210185,,14,1,7,8
210186,210186,,7,4,23,27
210187,210187,,34,4,42,46
210188,210188,,7,1,3,4
210189,210189,,0,0,9,9
210190,210190,,7,0,6,6
210192,210192,,37,0,4,4
210193,210193,,2,1,27,28
210194,210194,,3,0,10,10
210195,210195,,34,3,13,16
210196,210196,,7,8,15,23
210197,210197,,14,0,5,5
210198,210198,,7,5,38,43
210199,210199,,4,2,8,10
210201,210201,,0,0,1,1
210202,210202,,34,0,5,5
210203,210203,,3,4,28,32
210205,210205,,0,2,9,11
210206,210206,,4,8,31,39
210207,210207,,6,2,25,27
210208,210208,,1,1,8,9
9906116,9906116,,1,1,7,8
210209,210209,,54,9,43,52
210210,210210,,11,0,6,6
210211,210211,,31,0,17,17
210212,210212,,2,3,20,23
210213,210213,,7,1,8,9
210215,210215,,8,0,4,4
9707069,9707069,,8,1,7,8
210216,210216,,62,0,8,8
210218,210218,,1,5,50,55
210219,210219,,54,11,28,39
210220,210220,,34,4,11,15
210221,210221,,4,2,34,36
210222,210222,,34,0,9,9
210223,210223,,2,1,8,9
210224,210224,,4,2,169,171
210246,210246,,1,24,29,53
210313,210313,,4,3,59,62
211017,211017,,37,68,4,72
211170,211170,,37,70,26,96
211220,211220,,1,11,23,34
212269,212269,,1,12,32,44
301117,301117,,4,10,28,38
210238,210238,,37,55,30,85
210281,210281,,37,41,22,63
211100,211100,,37,37,32,69
211123,211123,,37,39,44,83
211188,211188,,1,12,20,32
211198,211198,,1,17,16,33
211032,211032,,1,16,41,57
212118,212118,,1,8,20,28
212208,212208,,1,11,47,58
212256,212256,,2,5,27,32
301024,301024,,34,1,8,9
210225,210225,,62,0,20,20
210226,210226,,9,0,1,1
210228,210228,,54,1,21,22
210229,210229,,1,5,40,45
210231,210231,,4,6,39,45
210232,210232,,0,1,5,6
210233,210233,,7,2,18,20
210234,210234,,1,12,20,32
210235,210235,,54,0,6,6
210236,210236,,14,3,3,6
210237,210237,,3,0,4,4
9205057,9205057,,16,2,0,2
210239,210239,,37,37,24,61
210240,210240,,8,1,10,11
210241,210241,,37,2,29,31
210242,210242,,11,0,2,2
210243,210243,,2,0,14,14
210244,210244,,2,1,10,11
210245,210245,,2,1,3,4
210247,210247,,0,0,6,6
210248,210248,,1,1,8,9
210249,210249,,65,0,108,108
210250,210250,,0,3,23,26
210251,210251,,25,2,9,11
210252,210252,,34,4,37,41
210253,210253,,3,0,21,21
210254,210254,,54,6,35,41
210255,210255,,19,0,3,3
210191,210191,,19,1,0,1
9302079,9302079,,19,2,2,4
210256,210256,,34,2,17,19
210257,210257,,0,1,18,19
210258,210258,,0,1,11,12
210261,210261,,2,1,9,10
210262,210262,,1,10,49,59
210263,210263,,54,1,25,26
210264,210264,,7,1,13,14
210265,210265,,34,2,35,37
210266,210266,,34,0,6,6
210267,210267,,62,0,16,16
9906186,9906186,,62,1,4,5
9308137,9308137,,62,1,0,1
210268,210268,,37,1,8,9
210269,210269,,4,13,30,43
210270,210270,,4,0,26,26
210271,210271,,3,0,13,13
210272,210272,,34,4,43,47
210274,210274,,34,0,13,13
210275,210275,,25,0,13,13
210276,210276,,2,0,5,5
210277,210277,,11,0,3,3
210278,210278,,6,6,34,40
210279,210279,,0,1,15,16
210280,210280,,34,0,11,11
210282,210282,,25,2,15,17
210283,210283,,11,0,2,2
210285,210285,,34,0,15,15
210286,210286,,34,0,7,7
210287,210287,,11,1,6,7
210288,210288,,3,3,10,13
210289,210289,,0,0,14,14
210290,210290,,54,0,12,12
210291,210291,,37,46,19,65
210293,210293,,11,0,6,6
210294,210294,,54,0,28,28
210295,210295,,34,1,7,8
210296,210296,,37,0,17,17
210297,210297,,3,1,8,9
9904171,9904171,,3,2,7,9
210298,210298,,11,1,3,4
9408163,9408163,,11,4,0,4
210299,210299,,11,0,14,14
9705213,9705213,,11,1,3,4
210300,210300,,34,0,17,17
210301,210301,,65,1,16,17
210302,210302,,65,2,39,41
9310082,9310082,,65,1,9,10
9204100,9204100,,37,5,0,5
210303,210303,,0,1,6,7
210304,210304,,7,0,1,1
210305,210305,,1,0,40,40
210306,210306,,2,3,12,15
210307,210307,,19,0,4,4
210308,210308,,1,11,43,54
210309,210309,,1,14,23,37
210310,210310,,11,1,15,16
9802124,9802124,,11,1,4,5
210311,210311,,4,0,21,21
210312,210312,,19,0,6,6
9304017,9304017,,19,3,0,3
211001,211001,,62,2,9,11
211003,211003,,65,1,12,13
211004,211004,,16,0,2,2
211005,211005,,25,0,8,8
211006,211006,,7,5,27,32
211007,211007,,11,2,13,15
211008,211008,,2,6,13,19
211009,211009,,37,43,34,77
211010,211010,,37,1,16,17
211011,211011,,1,18,34,52
211012,211012,,4,7,83,90
211013,211013,,0,0,16,16
211014,211014,,11,1,25,26
211015,211015,,2,0,3,3
211016,211016,,37,0,13,13
211018,211018,,34,1,20,21
211019,211019,,54,1,18,19
211020,211020,,34,1,20,21
211021,211021,,2,0,15,15
9812098,9812098,,2,1,5,6
9912096,9912096,,34,1,14,15
211022,211022,,7,3,7,10
211023,211023,,34,1,32,33
211024,211024,,34,4,15,19
211026,211026,,16,1,5,6
211027,211027,,54,7,14,21
211028,211028,,0,9,28,37
211029,211029,,1,6,42,48
211030,211030,,2,2,25,27
211033,211033,,2,0,11,11
211034,211034,,2,0,8,8
211035,211035,,0,0,9,9
211036,211036,,6,0,30,30
211037,211037,,34,0,4,4
211038,211038,,65,2,16,18
211039,211039,,54,0,14,14
211040,211040,,4,0,21,21
211041,211041,,3,5,43,48
211042,211042,,2,11,51,62
211043,211043,,54,0,15,15
211044,211044,,34,0,12,12
211045,211045,,16,0,2,2
211046,211046,,57,0,1,1
211047,211047,,2,0,12,12
211048,211048,,0,2,7,9
211049,211049,,37,2,20,22
211050,211050,,37,0,11,11
211051,211051,,7,1,7,8
211052,211052,,37,40,16,56
211053,211053,,7,0,21,21
211054,211054,,16,1,16,17
211055,211055,,11,1,18,19
7093,7093,,11,1,0,1
211056,211056,,3,2,27,29
211057,211057,,7,3,15,18
211058,211058,,0,2,15,17
211060,211060,,3,1,14,15
211061,211061,,37,2,16,18
211062,211062,,1,0,3,3
9905154,9905154,,25,2,0,2
211063,211063,,4,5,11,16
211064,211064,,7,0,2,2
211065,211065,,2,2,16,18
211066,211066,,14,0,10,10
211067,211067,,37,1,23,24
211068,211068,,3,1,45,46
211069,211069,,37,38,29,67
211070,211070,,3,2,22,24
9406130,9406130,,3,4,1,5
9508137,9508137,,3,5,1,6
9604197,9604197,,3,3,1,4
9712235,9712235,,3,2,4,6
9601093,9601093,,3,2,3,5
211071,211071,,11,1,3,4
211072,211072,,11,1,7,8
211073,211073,,1,4,20,24
211075,211075,,37,41,24,65
211076,211076,,3,2,39,41
211078,211078,,7,0,3,3
211080,211080,,25,2,11,13
211081,211081,,0,0,12,12
211082,211082,,37,41,17,58
211083,211083,,2,0,7,7
211084,211084,,6,1,5,6
211085,211085,,6,0,5,5
211086,211086,,37,0,32,32
211087,211087,,0,0,16,16
211088,211088,,7,1,2,3
111137,111137,,7,2,0,2
211089,211089,,1,3,19,22
211091,211091,,54,3,24,27
211092,211092,,34,3,10,13
211093,211093,,1,1,14,15
211094,211094,,62,1,18,19
211095,211095,,1,2,17,19
211097,211097,,2,3,26,29
211098,211098,,37,25,33,58
211099,211099,,27,0,1,1
211101,211101,,2,0,20,20
211102,211102,,54,16,53,69
211103,211103,,0,5,38,43
211104,211104,,11,0,4,4
211105,211105,,3,0,17,17
211106,211106,,34,0,4,4
211107,211107,,34,2,6,8
211108,211108,,37,1,32,33
211250,211250,,34,2,32,34
211109,211109,,0,1,4,5
211110,211110,,3,0,35,35
211111,211111,,54,6,24,30
211112,211112,,0,2,9,11
211113,211113,,34,6,12,18
211114,211114,,62,0,6,6
211115,211115,,2,2,20,22
211116,211116,,54,0,34,34
211118,211118,,54,15,48,63
211119,211119,,3,0,6,6
211120,211120,,34,0,17,17
211121,211121,,37,0,35,35
211122,211122,,1,12,19,31
211124,211124,,31,7,10,17
211125,211125,,3,1,7,8
211126,211126,,54,0,10,10
211127,211127,,4,2,27,29
211128,211128,,6,0,17,17
211129,211129,,3,3,33,36
211130,211130,,34,3,38,41
211131,211131,,4,6,35,41
211132,211132,,62,1,13,14
201230,201230,,62,1,0,1
211133,211133,,16,0,12,12
9601099,9601099,,16,1,7,8
211134,211134,,8,0,19,19
211135,211135,,34,0,41,41
211136,211136,,9,1,18,19
211137,211137,,1,3,18,21
211138,211138,,1,0,37,37
211139,211139,,1,5,21,26
211140,211140,,37,0,10,10
211141,211141,,34,2,26,28
211142,211142,,34,8,20,28
211143,211143,,65,0,4,4
9402137,9402137,,65,2,0,2
9905166,9905166,,65,1,4,5
211144,211144,,11,6,18,24
211145,211145,,16,0,2,2
9207083,9207083,,16,1,0,1
211146,211146,,37,0,22,22
211147,211147,,2,2,10,12
9610103,9610103,,2,2,6,8
211148,211148,,3,3,20,23
211149,211149,,0,3,15,18
211150,211150,,1,0,8,8
211151,211151,,6,0,3,3
9905051,9905051,,6,1,1,2
211152,211152,,2,3,20,23
211153,211153,,11,1,2,3
204003,204003,,11,3,0,3
206008,206008,,11,3,0,3
211154,211154,,65,1,16,17
211155,211155,,6,3,3,6
211156,211156,,3,0,29,29
211157,211157,,6,0,9,9
211158,211158,,6,2,33,35
211159,211159,,2,0,2,2
211160,211160,,34,3,20,23
211161,211161,,2,0,13,13
211162,211162,,34,0,39,39
211163,211163,,65,2,17,19
211164,211164,,3,2,35,37
211165,211165,,3,3,8,11
211167,211167,,7,1,11,12
211168,211168,,62,2,9,11
211169,211169,,3,1,21,22
211171,211171,,3,2,28,30
211172,211172,,4,1,28,29
211173,211173,,37,1,7,8
211174,211174,,62,0,25,25
211175,211175,,0,0,3,3
211176,211176,,3,1,22,23
211177,211177,,65,0,8,8
211178,211178,,1,5,170,175
211179,211179,,11,0,2,2
9810175,9810175,,11,1,1,2
9407140,9407140,,11,1,0,1
211180,211180,,4,6,36,42
211181,211181,,1,1,77,78
211182,211182,,54,15,48,63
211183,211183,,0,0,11,11
211184,211184,,1,0,22,22
211185,211185,,62,1,10,11
9312156,9312156,,62,3,2,5
9501005,9501005,,62,4,27,31
9204081,9204081,,62,1,0,1
9405041,9405041,,62,1,6,7
211186,211186,,62,0,4,4
211187,211187,,46,0,5,5
211189,211189,,37,34,22,56
211190,211190,,3,0,6,6
211191,211191,,34,1,18,19
211192,211192,,2,0,12,12
211193,211193,,3,3,11,14
211194,211194,,37,26,11,37
211195,211195,,1,8,40,48
211196,211196,,0,1,26,27
211197,211197,,1,4,25,29
211199,211199,,4,0,28,28
211200,211200,,0,3,8,11
211201,211201,,1,4,18,22
211202,211202,,37,35,33,68
211203,211203,,34,3,50,53
211204,211204,,37,3,18,21
211205,211205,,34,0,1,1
211206,211206,,1,6,24,30
211207,211207,,25,1,26,27
211208,211208,,6,1,7,8
9512151,9512151,,6,3,0,3
211209,211209,,3,1,23,24
211210,211210,,0,1,8,9
211211,211211,,2,0,1,1
211212,211212,,4,1,31,32
211213,211213,,54,2,22,24
211214,211214,,7,0,7,7
211216,211216,,37,31,33,64
211217,211217,,1,7,41,48
211218,211218,,4,6,27,33
211221,211221,,34,3,20,23
211222,211222,,0,6,40,46
211223,211223,,67,3,1,4
211224,211224,,11,0,11,11
211225,211225,,3,1,12,13
211226,211226,,1,0,4,4
211227,211227,,37,0,9,9
211228,211228,,37,1,4,5
211229,211229,,34,0,11,11
211230,211230,,54,0,5,5
211231,211231,,6,0,3,3
102204,102204,,6,1,0,1
102205,102205,,6,1,0,1
211232,211232,,3,2,43,45
211233,211233,,34,2,10,12
211234,211234,,37,32,36,68
211235,211235,,8,1,7,8
211236,211236,,37,15,34,49
211237,211237,,7,0,7,7
9303008,9303008,,7,1,0,1
211238,211238,,4,8,52,60
211239,211239,,6,0,5,5
211240,211240,,37,1,14,15
212125,212125,,37,1,5,6
211241,211241,,37,28,21,49
211242,211242,,6,1,8,9
211244,211244,,0,1,8,9
211245,211245,,37,26,156,182
211259,211259,,37,18,79,97
9810076,9810076,,37,2,0,2
9904103,9904103,,37,2,1,3
211249,211249,,37,29,13,42
211254,211254,,37,33,35,68
9308039,9308039,,4,1,4,5
9310086,9310086,,37,1,0,1
9511092,9511092,,6,1,3,4
9707064,9707064,,37,2,2,4
9711058,9711058,,37,1,5,6
211246,211246,,6,1,5,6
211247,211247,,2,0,3,3
211248,211248,,11,0,7,7
211252,211252,,34,4,31,35
211253,211253,,34,0,8,8
211256,211256,,34,0,4,4
211257,211257,,1,6,55,61
9405017,9405017,,1,1,0,1
211258,211258,,3,2,44,46
9301124,9301124,,3,2,1,3
211260,211260,,11,0,4,4
211261,211261,,37,27,21,48
211262,211262,,25,0,29,29
211263,211263,,3,2,61,63
211264,211264,,7,0,5,5
211265,211265,,37,0,3,3
211266,211266,,4,2,22,24
211267,211267,,11,0,5,5
211268,211268,,0,1,11,12
211271,211271,,37,26,55,81
211272,211272,,2,3,29,32
211273,211273,,37,0,4,4
9201035,9201035,,37,3,0,3
9308109,9308109,,37,4,0,4
9911054,9911054,,37,1,1,2
211274,211274,,37,16,31,47
211275,211275,,58,0,2,2
201020,201020,,58,1,0,1
205120,205120,,58,1,0,1
211276,211276,,11,0,7,7
211277,211277,,11,0,17,17
211278,211278,,34,0,19,19
211279,211279,,8,1,5,6
211280,211280,,6,0,4,4
211281,211281,,54,0,14,14
211282,211282,,37,1,22,23
211284,211284,,54,1,5,6
211285,211285,,1,1,43,44
211286,211286,,4,0,11,11
211287,211287,,37,24,40,64
211288,211288,,1,0,33,33
211289,211289,,1,15,40,55
211290,211290,,2,4,26,30
211291,211291,,37,30,69,99
212069,212069,,37,24,45,69
212010,212010,,37,24,61,85
211292,211292,,34,2,27,29
212001,212001,,2,0,1,1
212002,212002,,2,6,31,37
212003,212003,,54,0,42,42
212004,212004,,67,2,1,3
212006,212006,,65,0,13,13
9910112,9910112,,65,2,16,18
9912173,9912173,,65,1,11,12
9312042,9312042,,37,2,8,10
9808096,9808096,,65,1,3,4
212007,212007,,19,0,13,13
212008,212008,,34,11,19,30
212009,212009,,2,3,28,31
212012,212012,,2,1,23,24
212013,212013,,6,0,2,2
212014,212014,,0,1,16,17
212015,212015,,0,0,12,12
212016,212016,,8,1,17,18
212017,212017,,1,4,19,23
212018,212018,,37,0,16,16
9512049,9512049,,37,1,0,1
212019,212019,,6,0,10,10
9810048,9810048,,6,1,4,5
212020,212020,,37,1,32,33
9909032,9909032,,54,1,23,24
9505015,9505015,,37,2,0,2
212021,212021,,37,0,19,19
212022,212022,,7,0,2,2
212023,212023,,0,2,8,10
212024,212024,,2,4,14,18
212025,212025,,37,22,33,55
212026,212026,,6,1,9,10
212027,212027,,7,0,5,5
212028,212028,,19,0,4,4
212029,212029,,34,1,19,20
212030,212030,,2,1,9,10
212031,212031,,3,2,7,9
212032,212032,,37,14,71,85
212033,212033,,54,0,6,6
212034,212034,,62,0,1,1
212035,212035,,3,0,15,15
212036,212036,,0,1,9,10
212037,212037,,0,1,20,21
212038,212038,,6,0,5,5
212039,212039,,2,1,25,26
212041,212041,,1,2,8,10
212042,212042,,65,1,8,9
212043,212043,,2,0,22,22
206120,206120,,2,1,0,1
212044,212044,,2,1,14,15
212046,212046,,62,0,6,6
212047,212047,,34,1,43,44
212048,212048,,2,0,10,10
212049,212049,,9,0,4,4
212050,212050,,2,0,8,8
212051,212051,,16,1,27,28
212052,212052,,1,3,12,15
212053,212053,,11,0,3,3
212054,212054,,54,1,21,22
212055,212055,,4,0,57,57
212056,212056,,1,0,30,30
212057,212057,,34,3,29,32
212059,212059,,37,4,34,38
212060,212060,,54,0,35,35
212061,212061,,1,5,40,45
212062,212062,,3,1,6,7
212063,212063,,4,2,58,60
9705100,9705100,,25,4,6,10
212064,212064,,6,3,10,13
212065,212065,,37,8,21,29
212066,212066,,54,1,30,31
212067,212067,,0,2,23,25
9907218,9907218,,8,2,4,6
9812186,9812186,,8,1,8,9
212068,212068,,0,0,3,3
212070,212070,,6,2,24,26
212071,212071,,3,2,11,13
212072,212072,,34,7,13,20
212073,212073,,0,0,3,3
212074,212074,,1,0,17,17
212075,212075,,11,1,2,3
212076,212076,,11,0,3,3
212077,212077,,8,0,10,10
212079,212079,,37,14,49,63
212081,212081,,2,6,44,50
212082,212082,,37,13,35,48
212083,212083,,37,17,35,52
212084,212084,,62,0,12,12
212085,212085,,54,1,6,7
212086,212086,,0,0,11,11
212087,212087,,34,6,26,32
212088,212088,,3,0,36,36
212089,212089,,34,4,23,27
212090,212090,,3,0,25,25
212091,212091,,54,3,48,51
212092,212092,,34,2,20,22
212093,212093,,0,0,6,6
212094,212094,,3,1,5,6
212095,212095,,37,20,46,66
212096,212096,,34,1,30,31
212097,212097,,34,0,8,8
9411228,9411228,,0,8,0,8
212098,212098,,37,1,19,20
212099,212099,,2,1,16,17
212100,212100,,2,1,16,17
212101,212101,,0,2,8,10
212102,212102,,0,2,14,16
212103,212103,,3,1,19,20
212104,212104,,2,0,2,2
212105,212105,,25,1,5,6
212106,212106,,11,0,9,9
9404042,9404042,,37,1,4,5
212107,212107,,3,0,45,45
212108,212108,,0,0,12,12
212109,212109,,54,1,19,20
212110,212110,,7,0,4,4
212111,212111,,1,2,42,44
212112,212112,,54,8,35,43
212113,212113,,34,0,17,17
212114,212114,,37,1,77,78
212115,212115,,25,0,3,3
212116,212116,,34,3,41,44
212117,212117,,3,1,25,26
212119,212119,,65,1,21,22
212120,212120,,6,0,6,6
9802065,9802065,,6,2,2,4
9912256,9912256,,6,1,6,7
9303083,9303083,,6,1,0,1
212121,212121,,37,14,29,43
212122,212122,,3,1,10,11
212123,212123,,7,0,17,17
212124,212124,,0,1,11,12
212126,212126,,34,1,54,55
212127,212127,,62,0,1,1
9707098,9707098,,62,2,4,6
212128,212128,,37,1,14,15
212130,212130,,2,1,1,2
212131,212131,,34,0,14,14
212132,212132,,0,3,9,12
212133,212133,,3,0,20,20
212134,212134,,25,0,1,1
212135,212135,,1,6,48,54
212136,212136,,2,5,37,42
212137,212137,,2,0,9,9
212138,212138,,34,4,22,26
212139,212139,,34,3,17,20
212140,212140,,19,1,18,19
212141,212141,,54,2,14,16
212142,212142,,2,1,22,23
212143,212143,,0,0,7,7
212144,212144,,54,0,17,17
212145,212145,,2,1,37,38
212146,212146,,3,1,7,8
212147,212147,,1,5,20,25
212148,212148,,14,1,3,4
212149,212149,,34,0,5,5
212150,212150,,4,3,38,41
212151,212151,,31,3,16,19
212153,212153,,7,0,7,7
212154,212154,,6,0,1,1
212155,212155,,0,0,21,21
212156,212156,,6,0,6,6
212157,212157,,25,0,3,3
212159,212159,,2,5,10,15
212160,212160,,8,0,19,19
212161,212161,,9,0,1,1
212162,212162,,34,4,19,23
212163,212163,,4,1,7,8
212164,212164,,59,0,1,1
212129,212129,,59,2,0,2
212165,212165,,1,2,27,29
212166,212166,,1,1,18,19
212167,212167,,2,1,8,9
212168,212168,,34,1,12,13
212169,212169,,62,0,19,19
212170,212170,,3,0,22,22
212171,212171,,16,0,4,4
9806212,9806212,,16,1,15,16
9608176,9608176,,16,4,11,15
9712032,9712032,,16,5,7,12
212172,212172,,34,0,20,20
212174,212174,,2,1,18,19
212175,212175,,0,2,28,30
212176,212176,,3,0,5,5
209243,209243,,3,1,0,1
212178,212178,,62,0,7,7
212179,212179,,34,0,47,47
212180,212180,,6,1,5,6
212181,212181,,34,4,22,26
212182,212182,,11,3,4,7
212183,212183,,2,0,24,24
212184,212184,,1,9,21,30
212185,212185,,34,6,14,20
212186,212186,,34,2,23,25
212187,212187,,11,0,8,8
212188,212188,,4,2,56,58
212189,212189,,34,0,6,6
212190,212190,,34,1,22,23
212191,212191,,54,4,12,16
212198,212198,,54,4,16,20
212219,212219,,54,4,16,20
212192,212192,,0,1,3,4
212193,212193,,34,2,42,44
212194,212194,,1,1,5,6
212195,212195,,37,0,4,4
212196,212196,,4,2,6,8
212197,212197,,34,0,3,3
212199,212199,,65,1,24,25
212200,212200,,54,3,21,24
212201,212201,,2,1,12,13
212202,212202,,16,0,9,9
212203,212203,,34,1,10,11
212204,212204,,7,6,15,21
212205,212205,,34,1,6,7
212206,212206,,54,1,13,14
212207,212207,,34,0,16,16
212209,212209,,34,8,19,27
212210,212210,,2,4,32,36
212211,212211,,37,5,37,42
212233,212233,,37,2,39,41
212212,212212,,37,14,38,52
212213,212213,,11,0,9,9
212214,212214,,2,1,20,21
212215,212215,,4,10,46,56
212216,212216,,34,2,8,10
9503038,9503038,,2,1,9,10
212217,212217,,1,5,38,43
212218,212218,,37,3,17,20
212220,212220,,4,0,6,6
212221,212221,,54,2,8,10
212222,212222,,0,5,15,20
212223,212223,,4,4,56,60
9404018,9404018,,1,2,3,5
212224,212224,,6,0,4,4
212225,212225,,37,24,30,54
212226,212226,,11,0,9,9
212227,212227,,0,6,20,26
212228,212228,,2,1,21,22
212229,212229,,11,0,4,4
212230,212230,,11,1,3,4
212231,212231,,37,11,51,62
212234,212234,,11,2,4,6
212235,212235,,37,3,17,20
212236,212236,,54,2,36,38
212237,212237,,19,0,10,10
212238,212238,,3,3,15,18
212239,212239,,34,6,12,18
212245,212245,,2,3,53,56
212240,212240,,6,1,18,19
212242,212242,,4,4,29,33
212243,212243,,34,0,5,5
212244,212244,,65,0,20,20
212246,212246,,34,2,38,40
9302142,9302142,,25,1,0,1
212247,212247,,54,0,2,2
212248,212248,,4,18,18,36
212249,212249,,37,0,3,3
212250,212250,,2,0,26,26
201083,201083,,2,1,0,1
212251,212251,,3,0,4,4
212252,212252,,34,0,33,33
212253,212253,,37,7,104,111
212254,212254,,34,1,7,8
212255,212255,,54,1,37,38
212257,212257,,2,0,18,18
212258,212258,,3,4,28,32
212259,212259,,3,2,9,11
212260,212260,,37,0,19,19
212261,212261,,1,0,14,14
212262,212262,,3,1,12,13
212263,212263,,54,0,15,15
212264,212264,,11,0,2,2
212265,212265,,2,0,26,26
212266,212266,,3,0,10,10
212267,212267,,2,1,18,19
212268,212268,,16,0,1,1
212270,212270,,3,1,20,21
212271,212271,,54,0,10,10
212272,212272,,54,0,13,13
212274,212274,,37,11,51,62
212275,212275,,65,0,19,19
212276,212276,,7,0,17,17
9512002,9512002,,11,4,0,4
212277,212277,,34,5,47,52
212278,212278,,54,5,40,45
212279,212279,,37,1,25,26
212280,212280,,27,0,1,1
212281,212281,,54,3,49,52
212282,212282,,60,0,1,1
9705042,9705042,,60,1,0,1
212284,212284,,3,1,36,37
212285,212285,,19,1,7,8
212286,212286,,2,0,4,4
212287,212287,,34,0,5,5
212288,212288,,14,0,5,5
212289,212289,,6,0,2,2
201143,201143,,6,1,0,1
212290,212290,,4,4,40,44
212291,212291,,2,3,18,21
212292,212292,,34,3,4,7
212293,212293,,37,2,30,32
212294,212294,,37,4,38,42
212295,212295,,2,0,30,30
212296,212296,,34,0,21,21
212297,212297,,1,1,24,25
212298,212298,,25,0,23,23
9503216,9503216,,31,1,6,7
212299,212299,,37,2,12,14
212300,212300,,62,0,11,11
212302,212302,,11,1,2,3
212303,212303,,7,4,27,31
212305,212305,,62,0,6,6
212306,212306,,34,0,11,11
212307,212307,,54,5,16,21
212308,212308,,34,2,27,29
212309,212309,,7,0,1,1
212310,212310,,0,0,15,15
212311,212311,,2,0,8,8
212312,212312,,31,2,10,12
212313,212313,,37,2,91,93
9305039,9305039,,8,5,1,6
212314,212314,,34,1,101,102
212315,212315,,8,0,2,2
212316,212316,,1,1,28,29
212317,212317,,4,1,27,28
212318,212318,,65,0,6,6
212320,212320,,3,0,16,16
212321,212321,,3,1,4,5
212322,212322,,2,0,6,6
212323,212323,,34,1,21,22
212324,212324,,16,1,4,5
212326,212326,,34,1,10,11
9501130,9501130,,34,2,1,3
9410092,9410092,,34,1,0,1
212327,212327,,34,2,3,5
212328,212328,,37,1,14,15
212329,212329,,3,1,46,47
212330,212330,,19,2,4,6
212331,212331,,0,0,32,32
212332,212332,,34,1,51,52
212333,212333,,0,1,4,5
212334,212334,,25,0,9,9
212335,212335,,4,0,12,12
212336,212336,,8,1,4,5
212337,212337,,34,0,16,16
212338,212338,,65,0,9,9
212339,212339,,2,0,11,11
212340,212340,,16,0,18,18
212341,212341,,3,2,8,10
212342,212342,,62,0,16,16
212343,212343,,1,3,40,43
212344,212344,,54,1,34,35
212345,212345,,1,1,17,18
212346,212346,,2,2,12,14
212347,212347,,2,0,19,19
212348,212348,,65,0,13,13
301001,301001,,11,0,8,8
9612100,9612100,,11,1,0,1
301002,301002,,0,1,22,23
301003,301003,,1,1,24,25
301004,301004,,9,0,2,2
301005,301005,,2,1,22,23
301006,301006,,37,26,18,44
301007,301007,,7,0,8,8
301008,301008,,16,0,11,11
301009,301009,,1,2,40,42
301010,301010,,34,2,44,46
301011,301011,,37,9,63,72
301012,301012,,2,1,14,15
301013,301013,,11,0,18,18
301014,301014,,0,0,4,4
301015,301015,,9,0,12,12
