,FromNodeId,ToNodeId,modularity_from,modularity_to
165361,9712110,9607109,37,37
165362,212032,9607109,37,37
165365,212313,9607109,37,37
165368,301136,9607109,37,37
165375,9908199,9607109,2,37
165457,9611190,9609041,37,37
165458,9804124,9609041,37,37
165459,9706099,9609041,37,37
165460,9701123,9609041,37,37
165462,9805172,9609041,37,37
165467,9609219,9609041,37,37
165471,9912133,9609041,37,37
165474,9609145,9609041,37,37
165475,9610156,9609041,37,37
165480,9704174,9609041,37,37
165481,9709053,9609041,37,37
165482,9804105,9609041,37,37
165490,9911022,9609041,37,37
165492,9912271,9609041,37,37
165495,9610026,9609041,37,37
165499,11197,9609041,37,37
165500,9805051,9609041,37,37
165516,206063,9609041,37,37
165518,211123,9609041,37,37
165519,211245,9609041,37,37
165520,9712110,9609041,37,37
165525,212313,9609041,37,37
165813,9611230,9608163,37,37
165814,9802067,9608163,37,37
165815,9805129,9608163,34,37
165818,9708147,9608163,2,37
165823,9711097,9608163,2,37
165825,9706050,9608163,37,37
165826,9802007,9608163,37,37
165828,9704098,9608163,2,37
165829,9711205,9608163,2,37
165831,2118,9608163,54,37
165832,9804180,9608163,2,37
165841,9804027,9608163,2,37
165843,9911136,9608163,2,37
165844,9707120,9608163,37,37
165847,5204,9608163,3,37
165849,6062,9608163,3,37
165853,7170,9608163,2,37
165858,10090,9608163,3,37
165862,11095,9608163,3,37
165863,11197,9608163,37,37
165867,9708037,9608163,2,37
165869,102080,9608163,2,37
165873,106048,9608163,3,37
165874,106178,9608163,2,37
165884,205060,9608163,37,37
165889,210157,9608163,2,37
165890,211245,9608163,37,37
165894,303072,9608163,2,37
165895,303256,9608163,3,37
165998,9704089,9702108,2,2
166000,9801182,9702108,2,2
166001,9706072,9702108,2,2
166002,9712185,9702108,2,2
166003,9805018,9702108,2,2
166006,9705120,9702108,2,2
166009,9703217,9702108,2,2
166010,9704127,9702108,2,2
166011,9709087,9702108,2,2
166012,9702136,9702108,2,2
166014,9709220,9702108,2,2
166016,9711078,9702108,2,2
166023,9804121,9702108,2,2
166025,9909227,9702108,2,2
166027,101126,9702108,2,2
166033,110173,9702108,2,2
166034,205306,9702108,2,2
166035,210134,9702108,2,2
166321,9802042,9504147,34,2
166322,9709206,9504147,2,2
166323,9710046,9504147,2,2
166324,9602135,9504147,34,2
166325,9803131,9504147,34,2
166328,9601029,9504147,2,2
166330,9802051,9504147,2,2
166331,9809033,9504147,34,2
166334,9612146,9504147,2,2
166335,9512031,9504147,2,2
166336,9512127,9504147,2,2
166338,2184,9504147,2,2
166340,9604042,9504147,2,2
166342,9606185,9504147,2,2
166343,9607235,9504147,2,2
166349,9712253,9504147,2,2
166352,9707087,9504147,2,2
166353,9507090,9504147,2,2
166354,9604166,9504147,2,2
166355,9506106,9504147,2,2
166358,9601152,9504147,2,2
166359,9601177,9504147,2,2
166360,9607149,9504147,2,2
166363,9510134,9504147,2,2
166366,9509108,9504147,2,2
166368,9512089,9504147,2,2
166369,9605085,9504147,2,2
166370,9602051,9504147,2,2
166371,9711138,9504147,2,2
166374,9605016,9504147,2,2
166376,9511053,9504147,2,2
166381,9511064,9504147,2,2
166382,9608015,9504147,2,2
166388,9506200,9504147,2,2
166390,9604052,9504147,2,2
166396,9707203,9504147,2,2
166403,9701187,9504147,2,2
166410,9705078,9504147,2,2
166419,9703146,9504147,2,2
166446,9609084,9504147,2,2
166456,9708164,9504147,2,2
166457,9709172,9504147,2,2
166464,9811093,9504147,2,2
166465,9903268,9504147,2,2
166471,9802042,9708085,34,2
166472,9803232,9708085,37,2
166474,9709220,9708085,2,2
166475,9710005,9708085,2,2
166476,9806169,9708085,2,2
166479,9709107,9708085,2,2
166481,9712071,9708085,2,2
166483,9812072,9708085,37,2
166493,9806123,9708085,54,2
166494,9906044,9708085,2,2
166633,9802042,9801070,34,2
166639,9806240,9801070,2,2
166640,9808035,9801070,2,2
166644,9811019,9801070,2,2
166658,9906044,9801070,2,2
167091,9802067,9705232,37,37
167092,9804124,9705232,37,37
167093,9706109,9705232,37,37
167094,9706050,9705232,37,37
167095,9707244,9705232,37,37
167096,9711102,9705232,37,37
167097,9706082,9705232,37,37
167100,9712005,9705232,37,37
167102,9707192,9705232,37,37
167105,9708044,9705232,37,37
167111,9912133,9705232,37,37
167113,9804105,9705232,37,37
167119,9911022,9705232,37,37
167120,9706047,9705232,37,37
167122,9912271,9705232,37,37
167126,9805051,9705232,37,37
167128,9708168,9705232,37,37
167132,9706127,9705232,37,37
167145,9801060,9705232,37,37
167155,9802067,9706047,37,37
167156,9801134,9706047,37,37
167157,9712115,9706047,2,37
167158,9707244,9706047,37,37
167160,9706082,9706047,37,37
167163,9712005,9706047,37,37
167166,9807171,9706047,2,37
167167,9707192,9706047,37,37
167172,9708044,9706047,37,37
167177,9708118,9706047,37,37
167178,7170,9706047,2,37
167181,11073,9706047,54,37
167182,9812072,9706047,37,37
167185,9708168,9706047,37,37
167186,9706127,9706047,37,37
167194,9801060,9706047,37,37
167200,9802067,9706082,37,37
167202,9905111,9706082,34,37
167203,9811004,9706082,37,37
167204,9803232,9706082,37,37
167205,9811139,9706082,37,37
167206,9706109,9706082,37,37
167207,9707244,9706082,37,37
167209,9711102,9706082,37,37
167214,9710116,9706082,37,37
167215,9712005,9706082,37,37
167218,9707192,9706082,37,37
167222,3136,9706082,34,37
167223,9708044,9706082,37,37
167227,9707120,9706082,37,37
167237,9708118,9706082,37,37
167244,11089,9706082,37,37
167247,9708168,9706082,37,37
167251,9711143,9706082,37,37
167252,103067,9706082,37,37
167253,103163,9706082,34,37
167256,104037,9706082,37,37
167257,9706127,9706082,37,37
167264,105066,9706082,37,37
167272,110274,9706082,2,37
167276,9801060,9706082,37,37
167278,205100,9706082,34,37
167281,211271,9706082,37,37
167283,301217,9706082,37,37
167288,9708164,9706082,2,37
167338,9802067,9706127,37,37
167339,9811004,9706127,37,37
167340,9811139,9706127,37,37
167342,9707244,9706127,37,37
167345,9712005,9706127,37,37
167348,9707192,9706127,37,37
167352,9708044,9706127,37,37
167359,9708118,9706127,37,37
167365,9708168,9706127,37,37
167369,9711143,9706127,37,37
167370,104037,9706127,37,37
167375,106040,9706127,37,37
167380,110274,9706127,2,37
167383,9801060,9706127,37,37
167385,205100,9706127,34,37
167387,301217,9706127,37,37
167427,9802067,9707244,37,37
167434,9712005,9707244,37,37
167438,3136,9707244,34,37
167439,9708044,9707244,37,37
167445,9708118,9707244,37,37
167450,11197,9707244,37,37
167454,9708168,9707244,37,37
167459,103163,9707244,34,37
167475,110274,9707244,2,37
167479,9801060,9707244,37,37
167481,205100,9707244,34,37
167490,303191,9707244,34,37
167636,9802067,9708044,37,37
167638,9712005,9708044,37,37
167640,3136,9708044,34,37
167643,9708168,9708044,37,37
167646,9711143,9708044,37,37
167647,103067,9708044,37,37
167648,104037,9708044,37,37
167653,106040,9708044,37,37
167656,9801060,9708044,37,37
167818,9802067,9708168,37,37
167820,9712005,9708168,37,37
167826,9711143,9708168,37,37
167829,106040,9708168,37,37
167833,112040,9708168,37,37
167834,9801060,9708168,37,37
167837,301217,9708168,37,37
167964,9802067,9711143,37,37
167968,9906142,9711143,2,37
167971,9712005,9711143,37,37
167974,9806009,9711143,37,37
167981,9812072,9711143,37,37
167988,110274,9711143,2,37
167989,9801060,9711143,37,37
167993,205060,9711143,37,37
168012,9802067,9712005,37,37
168014,2118,9712005,54,37
168017,104037,9712005,37,37
168020,106040,9712005,37,37
168022,9801060,9712005,37,37
168025,212010,9712005,37,37
168028,302150,9712005,37,37
168040,9802067,9712071,37,2
168041,9905111,9712071,34,2
168043,9809039,9712071,2,2
168044,9801182,9712071,2,2
168045,9712117,9712071,2,2
168046,9909101,9712071,2,2
168047,9911068,9712071,2,2
168052,9807171,9712071,2,2
168057,9804027,9712071,2,2
168059,9901135,9712071,2,2
168061,6236,9712071,3,2
168072,101126,9712071,2,2
168076,204054,9712071,1,2
168079,210134,9712071,2,2
168084,9906044,9712071,2,2
168315,9802067,9801134,37,37
168317,9805139,9801134,37,37
168319,9811004,9801134,37,37
168320,9803232,9801134,37,37
168322,9811139,9801134,37,37
168324,9808139,9801134,54,37
168325,9902071,9801134,0,37
168330,9907086,9801134,37,37
168332,2118,9801134,54,37
168355,5067,9801134,54,37
168358,7024,9801134,54,37
168361,9812072,9801134,37,37
168369,205067,9801134,1,37
168371,209230,9801134,37,37
168456,9905111,9301003,34,16
168457,9407114,9301003,16,16
168460,9411210,9301003,16,16
168462,9309044,9301003,7,16
168463,9705087,9301003,11,16
168468,9309119,9301003,16,16
168469,9402107,9301003,16,16
168530,9905111,9402107,34,16
168531,9407114,9402107,16,16
168533,9408074,9402107,37,16
168534,9902059,9402107,2,16
168538,9811131,9402107,37,16
168539,9411210,9402107,16,16
168551,9501075,9402107,16,16
168552,9507060,9402107,16,16
168559,9505183,9402107,8,16
168561,9409098,9402107,16,16
168593,9905111,9611203,34,2
168594,9704120,9611203,2,2
168595,9806069,9611203,2,2
168596,9912164,9611203,2,2
168597,9809039,9611203,2,2
168598,9701019,9611203,2,2
168599,9806199,9611203,2,2
168601,9611203,9611203,2,2
168602,9710046,9611203,2,2
168604,9809204,9611203,2,2
168605,9811101,9611203,2,2
168606,9803116,9611203,2,2
168608,9712115,9611203,2,2
168611,2016,9611203,2,2
168614,9803209,9611203,2,2
168616,9902051,9611203,2,2
168617,9702201,9611203,54,2
168618,9802051,9611203,2,2
168621,9801132,9611203,54,2
168628,9808100,9611203,2,2
168634,9701088,9611203,2,2
168638,9612192,9611203,54,2
168644,101126,9611203,2,2
168666,210157,9611203,2,2
168676,9708164,9611203,2,2
168682,9806123,9611203,54,2
168691,9905111,9712253,34,2
168692,9809039,9712253,2,2
168695,9805097,9712253,2,2
168698,9910052,9712253,2,2
168700,9802051,9712253,2,2
168702,9901050,9712253,2,2
168703,2184,9712253,2,2
168709,9806240,9712253,2,2
168713,9901135,9712253,2,2
168714,9812196,9712253,2,2
168716,9801070,9712253,2,2
168718,9802010,9712253,25,2
168719,7170,9712253,2,2
168720,9905089,9712253,25,2
168721,9807185,9712253,2,2
168724,8241,9712253,2,2
168727,9202,9712253,34,2
168728,9804111,9712253,34,2
168731,9802116,9712253,34,2
168735,9811019,9712253,2,2
168738,110055,9712253,0,2
168740,203048,9712253,2,2
168743,204253,9712253,25,2
168744,208050,9712253,7,2
168745,210157,9712253,2,2
168756,9905111,9803061,34,34
168757,9810201,9803061,37,34
168759,9912164,9803061,2,34
168760,9809039,9803061,2,34
168761,9808014,9803061,34,34
168762,9803131,9803061,34,34
168763,9803171,9803061,34,34
168764,9804058,9803061,34,34
168765,9803109,9803061,34,34
168766,9810226,9803061,34,34
168768,9803214,9803061,54,34
168769,9803231,9803061,2,34
168773,9805131,9803061,34,34
168777,9808100,9803061,2,34
168779,9803167,9803061,34,34
168780,9803103,9803061,2,34
168784,9804006,9803061,34,34
168785,9803251,9803061,34,34
168787,9807173,9803061,2,34
168791,9803138,9803061,34,34
168799,110084,9803061,2,34
168800,110242,9803061,1,34
168801,110274,9803061,2,34
168806,203140,9803061,1,34
168816,9806123,9803061,54,34
168817,9905111,9803103,34,2
168820,9803231,9803103,2,2
168825,9807171,9803103,2,2
168826,9805131,9803103,34,2
168830,9804006,9803103,34,2
168832,9902210,9803103,2,2
168852,110084,9803103,2,2
168860,210157,9803103,2,2
168926,9905111,9803135,34,34
168928,9803001,9803135,34,34
168929,9803263,9803135,34,34
168930,9805129,9803135,34,34
168931,9806021,9803135,34,34
168932,9811120,9803135,34,34
168933,9811156,9803135,34,34
168934,9902131,9803135,34,34
168935,9909047,9803135,34,34
168937,9903026,9803135,34,34
168938,9905081,9803135,34,34
168941,9803171,9803135,34,34
168942,9804058,9803135,34,34
168943,9902074,9803135,34,34
168944,9803214,9803135,54,34
168945,9803231,9803135,2,34
168952,9906201,9803135,34,34
168954,9809033,9803135,34,34
168955,9805082,9803135,34,34
168960,9908171,9803135,34,34
168961,9805131,9803135,34,34
168975,3136,9803135,34,34
168977,9803167,9803135,34,34
168978,9804006,9803135,34,34
168981,9803251,9803135,34,34
168989,8042,9803135,3,34
168992,9202,9803135,34,34
169003,110055,9803135,0,34
169021,9905111,9803167,34,34
169022,9805139,9803167,37,34
169024,9810201,9803167,37,34
169025,9803263,9803167,34,34
169026,9806021,9803167,34,34
169027,9912164,9803167,2,34
169028,9808014,9803167,34,34
169029,9803171,9803167,34,34
169030,9804058,9803167,34,34
169032,9806042,9803167,34,34
169033,9803214,9803167,54,34
169034,9803231,9803167,2,34
169039,9905226,9803167,34,34
169041,9805131,9803167,34,34
169047,9808100,9803167,2,34
169048,9806159,9803167,34,34
169051,9804006,9803167,34,34
169054,9803251,9803167,34,34
169055,9805096,9803167,34,34
169056,9807173,9803167,2,34
169061,8112,9803167,34,34
169075,205067,9803167,1,34
169076,207116,9803167,34,34
169080,9905111,9803214,34,54
169081,9805139,9803214,37,54
169082,9804092,9803214,54,54
169084,9808139,9803214,54,54
169085,9804058,9803214,34,54
169086,9807033,9803214,34,54
169090,9805112,9803214,34,54
169103,9808075,9803214,34,54
169105,9905226,9803214,34,54
169106,9805131,9803214,34,54
169114,3203,9803214,34,54
169116,9804006,9803214,34,54
169119,9805096,9803214,34,54
169121,5067,9803214,54,54
169123,5217,9803214,0,54
169149,9905111,9803263,34,34
169151,9803001,9803263,34,34
169152,9805129,9803263,34,34
169155,9811156,9803263,34,34
169156,9902131,9803263,34,34
169157,9909215,9803263,3,34
169160,9903026,9803263,34,34
169162,9905081,9803263,34,34
169163,9804058,9803263,34,34
169170,9906201,9803263,34,34
169172,9809033,9803263,34,34
169192,9906087,9803263,16,34
169195,3136,9803263,34,34
169198,9910222,9803263,16,34
169215,110055,9803263,0,34
169222,210249,9803263,65,34
169449,9905111,9805097,34,2
169450,9806195,9805097,34,2
169457,9806104,9805097,34,2
169461,9902170,9805097,34,2
169462,9901050,9805097,2,2
169464,9806026,9805097,34,2
169465,9809027,9805097,34,2
169468,9901135,9805097,2,2
169477,12234,9805097,65,2
169484,110084,9805097,2,2
169515,9905111,9806039,34,34
169516,9903166,9806039,16,34
169517,9905177,9806039,34,34
169518,9906022,9806039,34,34
169528,2094,9806039,31,34
169542,7146,9806039,34,34
169543,8140,9806039,34,34
169546,10252,9806039,34,34
169552,102042,9806039,34,34
169553,102077,9806039,34,34
169559,104180,9806039,34,34
169568,111238,9806039,34,34
169573,111182,9806039,34,34
169575,201158,9806039,7,34
169577,203101,9806039,34,34
169584,205187,9806039,34,34
169586,207130,9806039,31,34
169593,210292,9806039,4,34
169620,9905111,9806042,34,34
169623,9811047,9806042,34,34
169625,9810226,9806042,34,34
169631,9905226,9806042,34,34
169632,2118,9806042,54,34
169642,3203,9806042,34,34
169661,106260,9806042,7,34
169666,201253,9806042,34,34
169667,205131,9806042,34,34
169673,212314,9806042,34,34
170137,9905111,9807185,34,2
170279,9905111,9808088,34,1
170280,9902131,9808088,34,1
170282,9906142,9808088,2,1
170304,9908171,9808088,34,1
170319,9811167,9808088,34,1
170331,9139,9808088,34,1
170345,110055,9808088,0,1
170351,202021,9808088,1,1
170468,9905111,9809033,34,34
170469,9811120,9809033,34,34
170470,9902071,9809033,0,34
170472,9910036,9809033,34,34
170482,9902058,9809033,2,34
170488,9901135,9809033,2,34
170493,8241,9809033,2,34
170496,9202,9809033,34,34
170500,103235,9809033,11,34
170507,210249,9809033,65,34
170512,9906044,9809033,2,34
170804,9905111,9810226,34,34
170805,9902131,9810226,34,34
170807,9903196,9810226,34,34
170813,9911222,9810226,34,34
170817,9905226,9810226,34,34
170818,2118,9810226,54,34
170827,3203,9810226,34,34
170851,212314,9810226,34,34
171002,9905111,9811131,34,37
171004,9902059,9811131,2,37
171005,9911161,9811131,34,37
171008,2222,9811131,37,37
171014,9907123,9811131,37,37
171015,8001,9811131,34,37
171016,8142,9811131,37,37
171018,10088,9811131,34,37
171025,103067,9811131,37,37
171027,104037,9811131,37,37
171030,105066,9811131,37,37
171032,106040,9811131,37,37
171034,107177,9811131,37,37
171040,110028,9811131,37,37
171041,110050,9811131,37,37
171046,112040,9811131,37,37
171057,206255,9811131,37,37
171059,207106,9811131,37,37
171061,208048,9811131,37,37
171067,210224,9811131,4,37
171068,210238,9811131,37,37
171074,211123,9811131,37,37
171078,212010,9811131,37,37
171084,212314,9811131,34,37
171087,301217,9811131,37,37
171096,9908199,9811131,2,37
171231,9905111,9812034,34,7
171232,9902007,9812034,7,7
171233,9907006,9812034,34,7
171235,9908044,9812034,7,7
171236,9910160,9812034,7,7
171238,2007,9812034,7,7
171239,9911001,9812034,7,7
171253,9907224,9812034,7,7
171265,7195,9812034,54,7
171297,212303,9812034,7,7
171304,304257,9812034,7,7
171645,9905111,9901135,34,2
171647,9902058,9901135,2,2
171658,9906044,9901135,2,2
171709,9905111,9902007,34,7
171711,9907006,9902007,34,7
171712,9908044,9902007,7,7
171713,9911066,9902007,7,7
171716,9907224,9902007,7,7
171727,212303,9902007,7,7
171728,304257,9902007,7,7
171835,9905111,9902058,34,2
171836,9902071,9902058,0,2
171838,3086,9902058,0,2
171861,205026,9902058,11,2
171873,9905111,9902059,34,2
171885,3075,9902059,2,2
171888,4074,9902059,2,2
171890,5145,9902059,2,2
171895,8015,9902059,2,2
171908,106178,9902059,2,2
171915,203119,9902059,7,2
171919,303072,9902059,2,2
172193,9905111,9902210,34,2
172199,7018,9902210,34,2
172216,106014,9902210,34,2
172218,106117,9902210,34,2
172219,109092,9902210,34,2
172220,110084,9902210,2,2
172233,210157,9902210,2,2
173240,9712230,9611214,37,2
173243,9701019,9611214,2,2
173245,9903210,9611214,2,2
173247,9910053,9611214,2,2
173249,2184,9611214,2,2
173250,9712253,9611214,2,2
173256,4187,9611214,34,2
173258,5015,9611214,3,2
173260,9709160,9611214,2,2
173263,10122,9611214,2,2
173268,106178,9611214,2,2
173281,303072,9611214,2,2
173613,9805139,9804026,37,54
173615,9804092,9804026,54,54
173617,9809147,9804026,54,54
173620,9908072,9804026,54,54
173622,9909172,9804026,54,54
173623,9911081,9804026,54,54
173625,9805157,9804026,54,54
173626,9808139,9804026,54,54
173627,9906039,9804026,54,54
173629,9808101,9804026,54,54
173630,9902071,9804026,0,54
173652,9912204,9804026,54,54
173656,9907086,9804026,37,54
173669,5067,9804026,54,54
173674,7170,9804026,2,54
173681,11073,9804026,54,54
173691,107143,9804026,54,54
173692,107166,9804026,54,54
173693,110055,9804026,0,54
173705,206038,9804026,54,54
173759,9810201,9808139,37,54
173760,9809147,9808139,54,54
173762,9908072,9808139,54,54
173763,9909172,9808139,54,54
173764,9906018,9808139,54,54
173766,9906039,9808139,54,54
173776,9912204,9808139,54,54
173779,9907086,9808139,37,54
173790,5067,9808139,54,54
173795,7090,9808139,54,54
173797,7170,9808139,2,54
173804,11073,9808139,54,54
173808,105155,9808139,54,54
173809,107166,9808139,54,54
173834,209230,9808139,37,54
173843,301096,9808139,6,54
174089,9811120,9612229,34,2
174091,9912164,9612229,2,2
174092,9710046,9612229,2,2
174093,9805097,9612229,2,2
174094,9903214,9612229,34,2
174096,9910036,9612229,34,2
174103,9705011,9612229,2,2
174150,9606033,9506200,2,2
174151,9710046,9506200,2,2
174152,9802051,9506200,2,2
174153,9606193,9506200,2,2
174154,9512031,9506200,2,2
174155,9603147,9506200,2,2
174156,9607235,9506200,2,2
174157,9712253,9506200,2,2
174158,9507090,9506200,2,2
174161,9601177,9506200,2,2
174162,9510134,9506200,2,2
174165,9509108,9506200,2,2
174167,9604168,9506200,2,2
174168,9605085,9506200,2,2
174171,9511064,9506200,2,2
174172,9605091,9506200,2,2
174174,8241,9506200,2,2
174175,9604052,9506200,2,2
174188,9609084,9506200,2,2
174189,9811093,9506200,2,2
174190,9903268,9506200,2,2
174191,9606033,9509108,2,2
174192,9612229,9509108,2,2
174195,9811120,9509108,34,2
174196,9710046,9509108,2,2
174197,9910036,9509108,34,2
174198,9606193,9509108,2,2
174199,9602065,9509108,2,2
174200,9603147,9509108,2,2
174201,9510097,9509108,2,2
174204,9510134,9509108,2,2
174209,9811167,9509108,34,2
174212,9511053,9509108,2,2
174246,9606033,9603195,2,2
174247,9809039,9603195,2,2
174248,9611214,9603195,2,2
174249,9710046,9603195,2,2
174252,9604065,9603195,2,2
174253,9802051,9603195,2,2
174256,9807171,9603195,2,2
174257,9606193,9603195,2,2
174258,9612146,9603195,2,2
174263,9605234,9603195,2,2
174264,9606185,9603195,2,2
174265,9607235,9603195,2,2
174266,9611125,9603195,2,2
174269,9712253,9603195,2,2
174271,9607149,9603195,2,2
174273,9702015,9603195,2,2
174276,9605016,9603195,2,2
174278,9609052,9603195,2,2
174279,6035,9603195,25,2
174282,9706100,9603195,2,2
174286,8241,9603195,2,2
174288,9806055,9603195,25,2
174289,9202,9603195,34,2
174307,9705078,9603195,2,2
174310,9908004,9603195,2,2
174327,9709172,9603195,2,2
174374,9606033,9605085,2,2
174376,9912164,9605085,2,2
174377,9709206,9605085,2,2
174378,9710046,9605085,2,2
174380,9803116,9605085,2,2
174381,9611174,9605085,2,2
174384,9705169,9605085,54,2
174389,9808100,9605085,2,2
174394,9701088,9605085,2,2
174411,9811093,9605085,2,2
174413,9606033,9605091,2,2
174414,9710046,9605091,2,2
174416,9802051,9605091,2,2
174417,9612146,9605091,2,2
174418,9606185,9605091,2,2
174420,9711138,9605091,2,2
174423,7195,9605091,54,2
174436,9908004,9605091,2,2
174438,210157,9605091,2,2
174442,9609084,9605091,2,2
174474,9611047,9609217,2,2
174475,9612121,9609217,2,2
174478,9906041,9609217,2,2
174479,9802032,9609217,2,2
174480,9803116,9609217,2,2
174481,9712115,9609217,2,2
174485,9712004,9609217,2,2
174486,9911068,9609217,2,2
174487,9711205,9609217,2,2
174489,9807171,9609217,2,2
174490,9705011,9609217,2,2
174492,9712253,9609217,2,2
174494,9806169,9609217,2,2
174496,9803163,9609217,2,2
174500,9701088,9609217,2,2
174506,8241,9609217,2,2
174509,102080,9609217,2,2
174513,209169,9609217,2,2
174516,210157,9609217,2,2
174547,9611047,9610125,2,2
174549,9707126,9610125,54,2
174550,9611072,9610125,2,2
174553,9701019,9610125,2,2
174554,9806199,9610125,2,2
174556,9611174,9610125,2,2
174557,9704127,9610125,2,2
174558,9709087,9610125,2,2
174562,9702163,9610125,2,2
174564,9612223,9610125,2,2
174568,9612087,9610125,2,2
174580,9708037,9610125,2,2
174615,9612229,9606193,2,2
174616,9809039,9606193,2,2
174617,9710046,9606193,2,2
174618,9905081,9606193,34,2
174621,9611165,9606193,2,2
174629,9901050,9606193,2,2
174635,9704143,9606193,2,2
174636,9707087,9606193,2,2
174644,9610105,9606193,54,2
174653,9608015,9606193,2,2
174659,9705192,9606193,2,2
174661,9707203,9606193,2,2
174682,9708164,9606193,2,2
174685,9811093,9606193,2,2
174754,9704120,9607227,2,2
174755,9806069,9607227,2,2
174757,9912164,9607227,2,2
174758,9611203,9607227,2,2
174760,9705040,9607227,2,2
174764,9809204,9607227,2,2
174765,9811101,9607227,2,2
174766,9906041,9607227,2,2
174767,9611159,9607227,2,2
174768,9611173,9607227,2,2
174769,9701149,9607227,2,2
174770,9610148,9607227,2,2
174771,9701127,9607227,2,2
174773,9611008,9607227,2,2
174774,9702008,9607227,2,2
174775,9802032,9607227,2,2
174776,9906142,9607227,2,2
174777,9803116,9607227,2,2
174781,9712115,9607227,2,2
174788,9703127,9607227,2,2
174794,9701037,9607227,2,2
174798,9701088,9607227,2,2
174803,6112,9607227,3,2
174809,8015,9607227,2,2
174821,104031,9607227,2,2
174828,202111,9607227,1,2
174831,205131,9607227,34,2
174848,9803001,3136,34,34
174871,7018,3136,34,34
174874,6066,3136,34,34
174878,6219,3136,3,34
174885,7170,3136,2,34
174886,7191,3136,34,34
174888,8076,3136,34,34
174894,9211,3136,34,34
174898,10122,3136,2,34
174903,11077,3136,34,34
174906,11089,3136,37,34
174909,11193,3136,34,34
174916,12137,3136,2,34
174923,101126,3136,2,34
174926,102080,3136,2,34
174933,103163,3136,34,34
174942,105097,3136,54,34
174943,106014,3136,34,34
174950,106178,3136,2,34
174952,107177,3136,37,34
174975,201253,3136,34,34
174976,202021,3136,1,34
174999,208048,3136,37,34
175000,209067,3136,34,34
175021,303072,3136,2,34
175023,303191,3136,34,34
175027,9803001,7191,34,34
175029,8001,7191,34,34
175032,8142,7191,37,34
175033,9139,7191,34,34
175036,9211,7191,34,34
175040,10088,7191,34,34
175045,11077,7191,34,34
175052,11193,7191,34,34
175076,103067,7191,37,34
175077,103167,7191,37,34
175081,103163,7191,34,34
175083,104037,7191,37,34
175085,105066,7191,37,34
175087,105097,7191,54,34
175088,106014,7191,34,34
175093,106040,7191,37,34
175099,107177,7191,37,34
175110,109092,7191,34,34
175112,110028,7191,37,34
175113,110050,7191,37,34
175114,110084,7191,2,34
175133,112040,7191,37,34
175146,201253,7191,34,34
175151,202186,7191,1,34
175161,205100,7191,34,34
175163,205204,7191,34,34
175185,209067,7191,34,34
175193,210183,7191,37,34
175194,210224,7191,4,34
175218,303191,7191,34,34
175224,9803001,8001,34,34
175226,8142,8001,37,34
175227,9139,8001,34,34
175230,9211,8001,34,34
175233,10088,8001,34,34
175236,11089,8001,37,34
175240,11193,8001,34,34
175256,103067,8001,37,34
175258,103167,8001,37,34
175259,103115,8001,37,34
175261,103163,8001,34,34
175266,105066,8001,37,34
175268,106014,8001,34,34
175273,106117,8001,34,34
175277,107177,8001,37,34
175286,109092,8001,34,34
175289,110028,8001,37,34
175291,110050,8001,37,34
175311,202157,8001,1,34
175315,203124,8001,1,34
175322,205100,8001,34,34
175323,205204,8001,34,34
175338,209067,8001,34,34
175345,210157,8001,2,34
175368,303191,8001,34,34
175428,9805129,9305047,34,16
175429,9407114,9305047,16,16
175430,9809095,9305047,16,16
175431,9608024,9305047,2,16
175434,9404004,9305047,16,16
175435,9410054,9305047,16,16
175440,9811131,9305047,37,16
175442,9411210,9305047,16,16
175448,9503002,9305047,16,16
175465,9309119,9305047,16,16
175470,9409098,9305047,16,16
175595,9605039,9410141,11,11
175596,9612117,9410141,11,11
175597,2034,9410141,11,11
175599,9506019,9410141,11,11
175600,9508017,9410141,11,11
175601,9512086,9410141,11,11
175602,9605030,9410141,11,11
175603,9610012,9410141,11,11
175605,9704202,9410141,11,11
175607,9801124,9410141,11,11
175609,9906166,9410141,11,11
175610,9802039,9410141,11,11
175615,9709100,9410141,11,11
175618,110026,9410141,11,11
175620,210009,9410141,11,11
175623,9601112,9410141,11,11
175654,108040,9605039,11,11
175655,110021,9605039,11,11
175657,205062,9605039,11,11
175661,2034,9612117,11,11
175663,9704202,9612117,11,11
175665,9801124,9612117,11,11
175667,9906166,9612117,11,11
175670,9802039,9612117,11,11
175674,9709100,9612117,11,11
175675,110026,9612117,11,11
175676,210009,9612117,11,11
175682,9410141,9405190,11,11
175684,9605039,9405190,11,11
175685,9612117,9405190,11,11
175686,2034,9405190,11,11
175688,8123,9405190,11,11
175689,9411122,9405190,11,11
175691,9506019,9405190,11,11
175692,9508017,9405190,11,11
175693,9512073,9405190,11,11
175694,9512086,9405190,11,11
175697,9605030,9405190,11,11
175700,9610012,9405190,11,11
175701,9701028,9405190,11,11
175704,9704202,9405190,11,11
175706,9801124,9405190,11,11
175709,9809004,9405190,11,11
175710,9905206,9405190,11,11
175716,9802039,9405190,11,11
175725,9709100,9405190,11,11
175731,110026,9405190,11,11
175733,111159,9405190,11,11
175735,203006,9405190,11,11
175741,210009,9405190,11,11
175743,9601112,9405190,11,11
175749,9612117,9508017,11,11
175750,2034,9508017,11,11
175751,8123,9508017,11,11
175752,9512086,9508017,11,11
175753,9602156,9508017,11,11
175756,9610012,9508017,11,11
175757,9701028,9508017,11,11
175760,9704202,9508017,11,11
