Id,Label,timeset,modularity_class,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks
9605117,9605117,,2,0,14,14,9,0.2319,0.279174,0,0.000011
9605122,9605122,,16,1,3,4,1,1,1,2.333333,0.000013
9605125,9605125,,62,0,1,1,4,0.369863,0.410494,0,0.000011
9605130,9605130,,62,0,4,4,4,0.5,0.608974,0,0.000011
9605133,9605133,,7,1,5,6,6,0.25641,0.343889,8.833333,0.000014
9605138,9605138,,6,1,6,7,5,0.416667,0.604444,7.166667,0.000013
9605164,9605164,,34,0,9,9,3,0.684211,0.820513,0,0.000011
9605165,9605165,,125,0,1,1,1,1,1,0,0.000011
9602003,9602003,,125,2,0,2,0,0,0,0,0.000029
9605177,9605177,,19,1,3,4,3,0.526316,0.616667,0,0.000012
9605179,9605179,,7,0,3,3,2,0.615385,0.6875,0,0.000011
9605185,9605185,,16,1,4,5,3,0.464286,0.576923,0.5,0.000011
9605188,9605188,,111,3,2,5,1,1,1,2,0.000026
9605189,9605189,,126,1,2,3,1,1,1,0,0.000014
9604029,9604029,,126,2,0,2,0,0,0,0,0.00002
9604036,9604036,,126,2,0,2,0,0,0,0,0.00002
9605190,9605190,,127,0,1,1,1,1,1,0,0.000011
9605132,9605132,,127,1,0,1,0,0,0,0,0.00002
9605193,9605193,,62,0,9,9,7,0.24,0.308676,0,0.000011
9605196,9605196,,7,0,3,3,8,0.196023,0.248654,0,0.000011
9605197,9605197,,11,1,7,8,7,0.281891,0.321127,4652.994425,0.000014
9605198,9605198,,19,0,1,1,1,1,1,0,0.000011
9507037,9507037,,19,2,0,2,0,0,0,0,0.000023
9605202,9605202,,2,0,4,4,9,0.176532,0.194474,0,0.000011
9605205,9605205,,62,0,2,2,5,0.318182,0.384127,0,0.000011
9605210,9605210,,16,0,9,9,7,0.223614,0.307162,0,0.000011
9605230,9605230,,126,0,3,3,1,1,1,0,0.000011
9605235,9605235,,62,0,13,13,11,0.169927,0.26615,0,0.000011
9412178,9412178,,62,1,0,1,0,0,0,0,0.000012
9606005,9606005,,6,0,4,4,9,0.187962,0.213378,0,0.000011
9606006,9606006,,8,0,3,3,8,0.224299,0.252387,0,0.000011
9606010,9606010,,2,0,5,5,10,0.193697,0.231279,0,0.000011
9606019,9606019,,7,1,3,4,1,1,1,0.5,0.000013
9606021,9606021,,19,1,2,3,4,0.419355,0.49359,13,0.000014
9606035,9606035,,2,0,11,11,18,0.180962,0.222606,0,0.000011
9606038,9606038,,19,0,1,1,4,0.363636,0.39881,0,0.000011
9606048,9606048,,9,0,3,3,2,0.8,0.875,0,0.000011
9606057,9606057,,2,3,9,12,11,0.200866,0.23145,1747.452187,0.000027
9606060,9606060,,25,1,5,6,8,0.284153,0.339366,741.834286,0.000013
9606065,9606065,,6,0,8,8,6,0.255515,0.307794,0,0.000011
9606069,9606069,,0,0,9,9,1,1,1,0,0.000011
9606070,9606070,,37,0,12,12,26,0.097119,0.111582,0,0.000011
9606074,9606074,,6,0,2,2,3,0.571429,0.708333,0,0.000011
9606075,9606075,,9,1,2,3,2,0.625,0.7,4,0.000016
9404102,9404102,,9,2,0,2,0,0,0,0,0.000022
9312020,9312020,,8,1,0,1,0,0,0,0,0.000012
9606083,9606083,,16,0,6,6,4,0.425926,0.543478,0,0.000011
9606085,9606085,,16,0,2,2,2,0.75,0.833333,0,0.000011
9606088,9606088,,62,1,5,6,5,0.327869,0.473333,52.212454,0.000012
9606094,9606094,,62,0,5,5,4,0.413793,0.513889,0,0.000011
9606096,9606096,,37,0,13,13,12,0.171905,0.208327,0,0.000011
9606103,9606103,,19,0,1,1,4,0.44,0.492424,0,0.000011
9606106,9606106,,25,4,6,10,10,0.207123,0.232898,14860.468814,0.000015
9606110,9606110,,11,2,1,3,1,1,1,13215,0.000032
9606119,9606119,,31,0,11,11,8,0.253968,0.298124,0,0.000011
9606123,9606123,,16,0,21,21,9,0.230769,0.276229,0,0.000011
9606127,9606127,,6,0,1,1,1,1,1,0,0.000011
9606128,9606128,,8,0,1,1,3,0.5,0.611111,0,0.000011
9606129,9606129,,16,3,7,10,8,0.227882,0.264793,7406.635005,0.000016
9606140,9606140,,16,1,6,7,8,0.190903,0.218412,0,0.000013
9606147,9606147,,2,1,7,8,9,0.218489,0.247078,4030.130124,0.000011
9606151,9606151,,1,1,6,7,6,0.295455,0.439744,0,0.000012
9606152,9606152,,25,2,24,26,10,0.213998,0.262407,500.262524,0.000013
9606158,9606158,,1,1,3,4,4,0.444444,0.526042,0,0.000013
9606161,9606161,,54,0,10,10,2,0.857143,0.916667,0,0.000011
9606170,9606170,,7,0,1,1,3,0.444444,0.5,0,0.000011
9606179,9606179,,2,0,3,3,9,0.202568,0.256654,0,0.000011
9306084,9306084,,11,1,0,1,0,0,0,0,0.000013
9606197,9606197,,19,1,2,3,2,0.75,0.833333,0,0.000012
9606198,9606198,,25,1,3,4,2,0.8,0.875,1.5,0.000012
9607006,9607006,,11,0,7,7,9,0.21543,0.247687,0,0.000011
9607008,9607008,,7,1,5,6,1,1,1,121.080159,0.000012
9607012,9607012,,62,0,1,1,4,0.333333,0.372024,0,0.000011
9607016,9607016,,65,0,4,4,4,0.440678,0.512821,0,0.000011
9607018,9607018,,65,0,4,4,8,0.23218,0.2688,0,0.000011
9607028,9607028,,2,1,1,2,3,0.5,0.517544,0,0.000012
9607031,9607031,,62,0,4,4,10,0.183962,0.250329,0,0.000011
9607035,9607035,,7,2,4,6,8,0.189802,0.25199,650.340992,0.000015
9607042,9607042,,11,0,1,1,2,0.666667,0.75,0,0.000011
9607047,9607047,,7,1,6,7,5,0.259259,0.378095,23342.310967,0.000012
9607055,9607055,,65,1,5,6,6,0.312883,0.389542,18,0.000014
9607059,9607059,,25,0,2,2,2,0.75,0.833333,0,0.000011
9607068,9607068,,7,0,1,1,1,1,1,0,0.000011
9607069,9607069,,3,1,5,6,12,0.156681,0.176475,0,0.000012
9607072,9607072,,16,1,11,12,7,0.294304,0.34971,94.770238,0.000012
9607075,9607075,,128,0,1,1,1,1,1,0,0.000011
9411239,9411239,,128,2,0,2,0,0,0,0,0.000029
9607079,9607079,,6,1,4,5,3,0.571429,0.708333,5.5,0.000016
9607080,9607080,,62,2,1,3,6,0.246753,0.313158,19,0.000016
9607084,9607084,,1,1,6,7,7,0.262726,0.325461,17.985317,0.000012
9607097,9607097,,34,0,2,2,3,0.466667,0.571429,0,0.000011
9607098,9607098,,34,0,2,2,3,0.466667,0.571429,0,0.000011
9607100,9607100,,19,0,2,2,3,0.555556,0.666667,0,0.000011
9307193,9307193,,19,1,0,1,0,0,0,0,0.000016
9607111,9607111,,2,2,1,3,12,0.167359,0.183372,0,0.000014
9607130,9607130,,16,0,1,1,4,0.391304,0.453704,0,0.000011
9607136,9607136,,16,1,9,10,6,0.29805,0.367913,6.166667,0.000011
9607142,9607142,,62,0,3,3,5,0.3125,0.376667,0,0.000011
9607162,9607162,,62,1,3,4,11,0.180046,0.242188,0,0.000012
9410077,9410077,,62,1,0,1,0,0,0,0,0.000012
9607166,9607166,,25,0,2,2,7,0.247126,0.281257,0,0.000011
9607169,9607169,,37,0,9,9,13,0.182187,0.216445,0,0.000011
9607178,9607178,,25,0,3,3,12,0.152326,0.169094,0,0.000011
9607179,9607179,,2,0,1,1,11,0.165381,0.179807,0,0.000011
9607180,9607180,,2,0,10,10,18,0.166167,0.214241,0,0.000011
9607191,9607191,,6,0,2,2,1,1,1,0,0.000011
9607225,9607225,,1,0,9,9,5,0.337607,0.41519,0,0.000011
9212142,9212142,,1,1,0,1,0,0,0,0,0.000012
9607228,9607228,,16,0,5,5,1,1,1,0,0.000011
9607237,9607237,,3,1,6,7,3,0.555556,0.613333,0.833333,0.000012
9607241,9607241,,7,0,1,1,1,1,1,0,0.000011
9607242,9607242,,7,5,1,6,5,0.3125,0.363333,0,0.000024
9608001,9608001,,16,0,1,1,6,0.218947,0.240224,0,0.000011
9608002,9608002,,62,0,4,4,5,0.375,0.462222,0,0.000011
9608004,9608004,,1,1,3,4,5,0.287671,0.325198,13.166667,0.000011
9608007,9608007,,25,2,1,3,1,1,1,3,0.000024
9608032,9608032,,2,0,2,2,10,0.189765,0.21027,0,0.000011
9608036,9608036,,62,0,6,6,10,0.211642,0.241991,0,0.000011
9608044,9608044,,2,0,22,22,12,0.224337,0.265837,0,0.000011
9608049,9608049,,25,1,9,10,10,0.227399,0.254383,251.97381,0.000012
9608051,9608051,,11,0,1,1,2,0.666667,0.75,0,0.000011
9608052,9608052,,6,0,1,1,3,0.5,0.566667,0,0.000011
9608062,9608062,,16,0,7,7,9,0.196889,0.232172,0,0.000011
9608065,9608065,,8,1,8,9,17,0.18051,0.225836,2458,0.00002
9608067,9608067,,25,0,1,1,1,1,1,0,0.000011
9608069,9608069,,19,0,4,4,1,1,1,0,0.000011
9608073,9608073,,8,0,6,6,17,0.168711,0.201316,0,0.000011
9608075,9608075,,54,2,6,8,12,0.178118,0.207926,5.228874,0.000013
9608080,9608080,,129,0,1,1,1,1,1,0,0.000011
9412068,9412068,,129,1,0,1,0,0,0,0,0.00002
9608081,9608081,,130,0,1,1,1,1,1,0,0.000011
9512088,9512088,,130,1,0,1,0,0,0,0,0.00002
9608087,9608087,,11,0,2,2,2,0.75,0.833333,0,0.000011
9608098,9608098,,54,0,2,2,1,1,1,0,0.000011
9608100,9608100,,6,2,2,4,9,0.181191,0.203367,290,0.000022
9608112,9608112,,37,0,3,3,9,0.19908,0.227035,0,0.000011
9608114,9608114,,37,0,13,13,19,0.137779,0.164766,0,0.000011
9608115,9608115,,125,0,1,1,1,1,1,0,0.000011
9608119,9608119,,6,1,1,2,2,0.6,0.666667,3,0.000016
9608120,9608120,,131,1,1,2,1,1,1,0,0.000016
9507039,9507039,,131,2,0,2,0,0,0,0,0.000029
9608123,9608123,,16,1,3,4,8,0.223069,0.252001,0,0.000012
9608132,9608132,,16,0,8,8,7,0.24031,0.295095,0,0.000011
9608133,9608133,,6,0,7,7,8,0.220532,0.259865,0,0.000011
9608141,9608141,,25,1,1,2,4,0.363636,0.4375,270.578124,0.000012
9608146,9608146,,132,0,1,1,1,1,1,0,0.000011
9408126,9408126,,132,1,0,1,0,0,0,0,0.00002
9608149,9608149,,6,0,1,1,8,0.247297,0.263629,0,0.000011
9608152,9608152,,16,2,4,6,8,0.215,0.275305,82.283039,0.000013
9608158,9608158,,4,0,2,2,9,0.185038,0.208563,0,0.000011
9608164,9608164,,2,0,1,1,5,0.298701,0.339855,0,0.000011
9608165,9608165,,19,1,3,4,4,0.319672,0.384615,222,0.000015
9608166,9608166,,62,1,2,3,8,0.22325,0.272358,2,0.000013
9608168,9608168,,3,2,10,12,12,0.157303,0.181137,1590,0.000017
9608170,9608170,,25,0,5,5,11,0.17539,0.195061,0,0.000011
9608184,9608184,,54,0,5,5,9,0.205726,0.235662,0,0.000011
9609007,9609007,,16,0,12,12,6,0.292887,0.344048,0,0.000011
9609009,9609009,,16,1,1,2,4,0.366667,0.431818,5,0.000013
9609011,9609011,,11,0,4,4,1,1,1,0,0.000011
9609012,9609012,,7,1,1,2,1,1,1,0,0.000016
9609015,9609015,,54,0,13,13,16,0.192748,0.237031,0,0.000011
9312028,9312028,,7,2,0,2,0,0,0,0,0.000013
9312029,9312029,,7,2,0,2,0,0,0,0,0.000013
9609036,9609036,,37,2,1,3,5,0.287554,0.334328,39.916667,0.000019
9609044,9609044,,62,1,1,2,1,1,1,1,0.000016
9607053,9607053,,62,1,0,1,0,0,0,0,0.000024
9609054,9609054,,0,1,5,6,2,0.727273,0.8125,4.366667,0.000012
9609058,9609058,,34,0,1,1,1,1,1,0,0.000011
9609060,9609060,,54,1,3,4,18,0.148598,0.169898,1082.542357,0.000016
9609067,9609067,,16,0,5,5,3,0.578947,0.69697,0,0.000011
9609072,9609072,,34,0,1,1,2,0.666667,0.75,0,0.000011
9609078,9609078,,2,0,13,13,6,0.309144,0.367762,0,0.000011
9609088,9609088,,19,0,2,2,1,1,1,0,0.000011
9609091,9609091,,7,0,4,4,5,0.265306,0.332372,0,0.000011
9609093,9609093,,16,0,2,2,3,0.555556,0.666667,0,0.000011
9205112,9205112,,16,1,0,1,0,0,0,0,0.000016
9609096,9609096,,19,0,1,1,1,1,1,0,0.000011
9602042,9602042,,19,4,0,4,0,0,0,0,0.000029
9609097,9609097,,19,1,4,5,7,0.246024,0.283514,262,0.000016
9609098,9609098,,19,0,7,7,4,0.388158,0.450565,0,0.000011
9609106,9609106,,8,0,2,2,2,0.75,0.833333,0,0.000011
9609110,9609110,,140,2,1,3,1,1,1,0.5,0.000022
9601100,9601100,,140,2,0,2,0,0,0,0,0.000036
9609120,9609120,,8,2,1,3,1,1,1,2.4,0.000014
9609129,9609129,,9,0,1,1,1,1,1,0,0.000011
9609134,9609134,,62,1,4,5,3,0.636364,0.761905,4.5,0.000014
9605040,9605040,,62,3,0,3,0,0,0,0,0.000018
9609144,9609144,,19,0,10,10,8,0.206993,0.286125,0,0.000011
9609156,9609156,,37,0,1,1,6,0.261134,0.29186,0,0.000011
9609158,9609158,,0,0,4,4,3,0.5625,0.685185,0,0.000011
9609163,9609163,,54,1,9,10,14,0.16576,0.194038,2.392002,0.000011
9609164,9609164,,62,0,3,3,3,0.538462,0.666667,0,0.000011
9609165,9609165,,62,0,8,8,10,0.202777,0.232313,0,0.000011
9604046,9604046,,62,1,0,1,0,0,0,0,0.000012
9609170,9609170,,11,2,3,5,2,0.8,0.875,6.166667,0.000018
9408072,9408072,,16,2,0,2,0,0,0,0,0.000015
9609179,9609179,,37,0,7,7,8,0.233295,0.266552,0,0.000011
9608016,9608016,,37,1,0,1,0,0,0,0,0.000012
9609182,9609182,,8,2,10,12,9,0.187209,0.218987,75001.003026,0.000013
9609184,9609184,,1,1,3,4,2,0.714286,0.8,0,0.000013
9609186,9609186,,6,1,3,4,5,0.293617,0.353623,67,0.000014
9609187,9609187,,25,0,1,1,1,1,1,0,0.000011
9609189,9609189,,11,0,2,2,3,0.545455,0.638889,0,0.000011
9609121,9609121,,11,1,0,1,0,0,0,0,0.000016
9609199,9609199,,7,0,2,2,3,0.5,0.633333,0,0.000011
9609200,9609200,,14,0,1,1,10,0.173547,0.188174,0,0.000011
9609215,9609215,,54,0,6,6,4,0.431579,0.504065,0,0.000011
9609227,9609227,,7,0,4,4,2,0.7,0.785714,0,0.000011
9609237,9609237,,16,0,14,14,7,0.311847,0.394467,0,0.000011
9610004,9610004,,7,0,3,3,1,1,1,0,0.000011
9610010,9610010,,133,0,1,1,1,1,1,0,0.000011
9607150,9607150,,133,1,0,1,0,0,0,0,0.00002
9610015,9610015,,62,0,3,3,4,0.390805,0.443627,0,0.000011
9610033,9610033,,7,0,1,1,1,1,1,0,0.000011
9610042,9610042,,54,0,18,18,15,0.189559,0.238784,0,0.000011
9412193,9412193,,16,2,0,2,0,0,0,0,0.000015
9412240,9412240,,16,1,0,1,0,0,0,0,0.000013
9610047,9610047,,0,0,4,4,3,0.483871,0.577778,0,0.000011
9610063,9610063,,1,0,14,14,5,0.328125,0.408571,0,0.000011
9610072,9610072,,3,0,2,2,13,0.153161,0.179854,0,0.000011
9610073,9610073,,3,0,1,1,3,0.5,0.611111,0,0.000011
9610075,9610075,,25,0,3,3,5,0.313725,0.378646,0,0.000011
9610078,9610078,,7,0,7,7,3,0.566667,0.676471,0,0.000011
9610083,9610083,,6,0,8,8,10,0.19492,0.243973,0,0.000011
9610085,9610085,,54,0,33,33,12,0.217017,0.264731,0,0.000011
9610086,9610086,,25,1,11,12,19,0.175096,0.212825,2541,0.00002
9610088,9610088,,25,1,6,7,7,0.232109,0.25652,68.436421,0.000012
9610093,9610093,,3,0,6,6,3,0.5,0.564516,0,0.000011
9610096,9610096,,16,1,2,3,1,1,1,0,0.000014
9607133,9607133,,16,2,0,2,0,0,0,0,0.00002
9610097,9610097,,7,1,5,6,12,0.135952,0.201288,15788.909916,0.000012
9610110,9610110,,2,0,7,7,10,0.205177,0.232443,0,0.000011
9203011,9203011,,3,1,0,1,0,0,0,0,0.000014
9610115,9610115,,134,0,1,1,2,0.666667,0.75,0,0.000011
9610116,9610116,,134,0,2,2,1,1,1,0,0.000011
9610119,9610119,,54,0,22,22,16,0.183812,0.229331,0,0.000011
9610127,9610127,,11,0,3,3,8,0.184466,0.214259,0,0.000011
9412049,9412049,,11,1,0,1,0,0,0,0,0.000014
9610130,9610130,,8,0,2,2,7,0.214062,0.241137,0,0.000011
9610133,9610133,,25,0,4,4,10,0.184391,0.225463,0,0.000011
9610135,9610135,,34,1,1,2,1,1,1,0,0.000016
9610137,9610137,,37,0,5,5,6,0.256471,0.31896,0,0.000011
9610146,9610146,,11,0,3,3,2,0.8,0.875,0,0.000011
9610147,9610147,,16,1,3,4,1,1,1,4.35,0.000012
9610158,9610158,,34,0,3,3,2,0.636364,0.714286,0,0.000011
9610159,9610159,,2,0,9,9,16,0.180486,0.219983,0,0.000011
9610161,9610161,,62,0,2,2,6,0.346667,0.398077,0,0.000011
9610164,9610164,,7,2,4,6,1,1,1,0,0.000014
9309073,9309073,,54,1,0,1,0,0,0,0,0.000021
9610174,9610174,,54,0,15,15,14,0.21159,0.254326,0,0.000011
9610181,9610181,,2,0,13,13,13,0.190891,0.228548,0,0.000011
9610184,9610184,,135,0,1,1,1,1,1,0,0.000011
9601032,9601032,,135,1,0,1,0,0,0,0,0.00002
9610185,9610185,,8,0,2,2,2,0.666667,0.75,0,0.000011
9610186,9610186,,2,0,9,9,17,0.181262,0.215841,0,0.000011
9610188,9610188,,62,0,2,2,1,1,1,0,0.000011
9508171,9508171,,8,2,0,2,0,0,0,0,0.000035
9610203,9610203,,136,0,1,1,1,1,1,0,0.000011
9209026,9209026,,136,1,0,1,0,0,0,0,0.00002
9610206,9610206,,16,0,8,8,8,0.245779,0.283421,0,0.000011
9309158,9309158,,2,1,0,1,0,0,0,0,0.000021
9610210,9610210,,7,0,1,1,1,1,1,0,0.000011
9610212,9610212,,1,0,4,4,2,0.75,0.833333,0,0.000011
9610217,9610217,,62,0,1,1,2,0.571429,0.625,0,0.000011
9610218,9610218,,62,0,2,2,8,0.252033,0.297193,0,0.000011
9610228,9610228,,0,0,1,1,1,1,1,0,0.000011
9610231,9610231,,2,1,2,3,9,0.197222,0.232593,142,0.000016
9610233,9610233,,37,0,1,1,6,0.261134,0.29186,0,0.000011
9610235,9610235,,54,0,10,10,16,0.177142,0.207996,0,0.000011
9604122,9604122,,54,1,0,1,0,0,0,0,0.000012
9611009,9611009,,8,1,3,4,21,0.144939,0.172437,251.205985,0.000012
9611018,9611018,,8,0,21,21,15,0.161516,0.193428,0,0.000011
9304049,9304049,,8,1,0,1,0,0,0,0,0.000011
9611021,9611021,,6,1,1,2,1,1,1,0,0.000014
9509144,9509144,,6,2,0,2,0,0,0,0,0.000026
9611028,9611028,,25,0,7,7,5,0.365672,0.457823,0,0.000011
9611032,9611032,,34,0,2,2,1,1,1,0,0.000011
9611035,9611035,,54,0,4,4,6,0.274841,0.327179,0,0.000011
9611037,9611037,,6,0,1,1,1,1,1,0,0.000011
9611044,9611044,,8,0,12,12,15,0.168552,0.20186,0,0.000011
9611048,9611048,,11,0,1,1,5,0.318182,0.371429,0,0.000011
9611057,9611057,,1,0,6,6,2,0.875,0.928571,0,0.000011
9611059,9611059,,16,0,2,2,1,1,1,0,0.000011
9611069,9611069,,7,0,5,5,3,0.666667,0.791667,0,0.000011
9611073,9611073,,16,1,1,2,11,0.127366,0.139856,37.833333,0.000012
9611076,9611076,,2,0,15,15,13,0.203705,0.240822,0,0.000011
9611080,9611080,,3,1,3,4,1,1,1,2.666667,0.000012
9611085,9611085,,6,0,1,1,7,0.199662,0.220359,0,0.000011
9611089,9611089,,25,0,2,2,1,1,1,0,0.000011
9611091,9611091,,0,0,4,4,6,0.34375,0.540909,0,0.000011
9611093,9611093,,54,0,16,16,8,0.235945,0.2905,0,0.000011
9611098,9611098,,0,1,5,6,9,0.207765,0.236708,2265.291542,0.000012
9611109,9611109,,11,0,2,2,2,0.625,0.7,0,0.000011
9611121,9611121,,25,0,6,6,7,0.229967,0.253103,0,0.000011
9611128,9611128,,11,0,2,2,3,0.5,0.633333,0,0.000011
9611130,9611130,,54,3,14,17,17,0.166502,0.205309,24286.3755,0.000013
9611131,9611131,,65,0,2,2,4,0.377778,0.441176,0,0.000011
9611135,9611135,,2,0,5,5,19,0.152638,0.196789,0,0.000011
9512114,9512114,,19,1,0,1,0,0,0,0,0.000012
9611139,9611139,,37,0,1,1,1,1,1,0,0.000011
9611141,9611141,,6,0,3,3,1,1,1,0,0.000011
9611144,9611144,,7,0,3,3,6,0.247967,0.313661,0,0.000011
9611148,9611148,,62,2,7,9,10,0.178399,0.207786,166.696573,0.000013
9611153,9611153,,19,0,3,3,6,0.293578,0.361979,0,0.000011
9611154,9611154,,6,2,3,5,8,0.169054,0.196499,2265.291542,0.000017
9611156,9611156,,11,2,1,3,2,0.6,0.666667,6,0.000023
9611168,9611168,,6,0,3,3,3,0.5,0.571429,0,0.000011
9611177,9611177,,37,1,2,3,15,0.149354,0.167032,0,0.000014
9611178,9611178,,25,2,8,10,7,0.284954,0.316648,48100.283563,0.000013
9611191,9611191,,16,0,12,12,7,0.274929,0.335677,0,0.000011
9504103,9504103,,16,1,0,1,0,0,0,0,0.000012
9611192,9611192,,37,0,1,1,7,0.206793,0.226754,0,0.000011
9611206,9611206,,25,0,1,1,2,0.666667,0.75,0,0.000011
9611217,9611217,,11,0,1,1,1,1,1,0,0.000011
9611218,9611218,,2,0,16,16,12,0.209917,0.249025,0,0.000011
9611220,9611220,,2,0,4,4,11,0.174172,0.210816,0,0.000011
9611221,9611221,,2,0,5,5,11,0.174394,0.212849,0,0.000011
9611226,9611226,,7,0,1,1,1,1,1,0,0.000011
9611231,9611231,,65,1,5,6,2,0.692308,0.777778,0.5,0.000012
9611234,9611234,,37,0,2,2,6,0.262626,0.297308,0,0.000011
9610169,9610169,,37,1,0,1,0,0,0,0,0.000016
9611235,9611235,,16,0,20,20,7,0.277159,0.333656,0,0.000011
9612001,9612001,,19,0,1,1,3,0.470588,0.520833,0,0.000011
9612003,9612003,,8,0,7,7,18,0.177391,0.209516,0,0.000011
9612016,9612016,,62,0,5,5,2,0.666667,0.75,0,0.000011
9612020,9612020,,14,0,1,1,2,0.666667,0.75,0,0.000011
9612023,9612023,,2,0,2,2,16,0.156982,0.18229,0,0.000011
9612024,9612024,,2,0,2,2,4,0.4375,0.559524,0,0.000011
9604033,9604033,,2,1,0,1,0,0,0,0,0.000016
9612026,9612026,,16,1,2,3,6,0.228477,0.264734,0,0.000014
9612042,9612042,,6,3,12,15,9,0.224161,0.268868,309038.47504,0.000013
9612043,9612043,,8,1,8,9,15,0.174993,0.206622,616.297621,0.000012
9612044,9612044,,8,0,3,3,4,0.380952,0.440104,0,0.000011
9612047,9612047,,11,0,3,3,2,0.8,0.875,0,0.000011
9612050,9612050,,16,0,1,1,1,1,1,0,0.000011
9612056,9612056,,2,1,11,12,14,0.202832,0.24011,80.802319,0.000012
9612057,9612057,,37,0,4,4,6,0.264228,0.306282,0,0.000011
9612067,9612067,,54,1,15,16,18,0.161158,0.204701,147.709793,0.000012
9612071,9612071,,8,0,11,11,7,0.24092,0.274777,0,0.000011
9612072,9612072,,19,0,1,1,7,0.220779,0.288936,0,0.000011
9612075,9612075,,54,0,5,5,6,0.234114,0.273095,0,0.000011
9612079,9612079,,19,3,5,8,5,0.259259,0.340873,206,0.000024
9507130,9507130,,19,4,0,4,0,0,0,0,0.000026
9507131,9507131,,19,4,0,4,0,0,0,0,0.000026
9612092,9612092,,7,1,5,6,5,0.375,0.491358,10,0.000012
9612094,9612094,,37,0,3,3,6,0.228758,0.261429,0,0.000011
9612098,9612098,,8,0,8,8,13,0.174674,0.20128,0,0.000011
9612106,9612106,,11,0,1,1,1,1,1,0,0.000011
9510046,9510046,,11,2,0,2,0,0,0,0,0.000023
9612123,9612123,,2,1,3,4,7,0.236667,0.273955,84.083281,0.000012
9612132,9612132,,19,0,5,5,10,0.168932,0.198302,0,0.000011
9612136,9612136,,25,0,1,1,1,1,1,0,0.000011
9509030,9509030,,7,1,0,1,0,0,0,0,0.000012
9612147,9612147,,34,1,2,3,2,0.75,0.833333,0,0.000014
9612151,9612151,,1,0,1,1,7,0.220339,0.236027,0,0.000011
9612152,9612152,,16,0,15,15,7,0.276748,0.344256,0,0.000011
9612158,9612158,,11,1,12,13,8,0.231648,0.286678,250.588541,0.000012
9612165,9612165,,9,3,4,7,2,0.6,0.666667,36,0.000033
9612166,9612166,,16,0,1,1,7,0.243421,0.274379,0,0.000011
9612167,9612167,,2,0,17,17,13,0.183088,0.212579,0,0.000011
9612169,9612169,,19,0,6,6,2,0.75,0.833333,0,0.000011
9402087,9402087,,19,1,0,1,0,0,0,0,0.000012
9407120,9407120,,19,1,0,1,0,0,0,0,0.000012
9612177,9612177,,16,0,1,1,5,0.296296,0.346875,0,0.000011
9612179,9612179,,2,0,8,8,12,0.201726,0.232361,0,0.000011
9612184,9612184,,37,0,1,1,6,0.251732,0.279358,0,0.000011
9612185,9612185,,7,0,2,2,11,0.180612,0.201519,0,0.000011
9612189,9612189,,7,0,2,2,1,1,1,0,0.000011
9612190,9612190,,19,0,14,14,9,0.219208,0.258795,0,0.000011
9407153,9407153,,2,2,0,2,0,0,0,0,0.000018
9612209,9612209,,16,0,5,5,8,0.252608,0.302388,0,0.000011
9608159,9608159,,19,3,0,3,0,0,0,0,0.000028
9612230,9612230,,37,0,2,2,1,1,1,0,0.000011
9612232,9612232,,2,0,7,7,12,0.176368,0.204621,0,0.000011
9612235,9612235,,62,2,7,9,10,0.21118,0.265724,6700.526587,0.000013
9612239,9612239,,54,1,25,26,12,0.213198,0.25322,127.082716,0.000012
9612243,9612243,,54,1,3,4,15,0.171123,0.200247,0,0.000012
9612244,9612244,,19,1,6,7,4,0.434783,0.504167,24.166667,0.000013
9612245,9612245,,62,0,6,6,19,0.152474,0.191415,0,0.000011
9612247,9612247,,7,0,2,2,4,0.395833,0.45614,0,0.000011
9612253,9612253,,7,0,4,4,5,0.375,0.492593,0,0.000011
9701001,9701001,,62,0,2,2,11,0.150198,0.187967,0,0.000011
9701002,9701002,,19,0,5,5,5,0.349593,0.424031,0,0.000011
9701006,9701006,,16,0,7,7,8,0.228033,0.300896,0,0.000011
9701016,9701016,,62,0,4,4,11,0.193976,0.275745,0,0.000011
9701036,9701036,,16,0,3,3,5,0.326923,0.398529,0,0.000011
9701056,9701056,,19,0,7,7,4,0.466667,0.595238,0,0.000011
9701059,9701059,,2,0,3,3,20,0.15296,0.180323,0,0.000011
9701066,9701066,,62,0,2,2,1,1,1,0,0.000011
9701068,9701068,,11,0,1,1,2,0.666667,0.75,0,0.000011
9701070,9701070,,6,0,1,1,3,0.5,0.541667,0,0.000011
9701071,9701071,,65,0,3,3,6,0.285714,0.346474,0,0.000011
9701074,9701074,,11,1,5,6,1,1,1,0.75,0.000012
9607192,9607192,,19,2,0,2,0,0,0,0,0.000061
9701090,9701090,,137,0,2,2,1,1,1,0,0.000011
9405191,9405191,,137,1,0,1,0,0,0,0,0.000016
9701044,9701044,,137,1,0,1,0,0,0,0,0.000016
9701094,9701094,,54,2,23,25,28,0.087038,0.114149,13379.830182,0.000011
9701098,9701098,,19,0,2,2,1,1,1,0,0.000011
9701108,9701108,,7,1,4,5,4,0.478261,0.621212,11,0.000012
9412148,9412148,,7,1,0,1,0,0,0,0,0.000026
9510019,9510019,,37,2,0,2,0,0,0,0,0.000034
9701114,9701114,,7,0,4,4,4,0.521739,0.631944,0,0.000011
9701121,9701121,,34,0,27,27,12,0.219043,0.259542,0,0.000011
