Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Authority,Hub,componentnumber,strongcompnum,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality
110272,110272,,3,4,7,3,4,7,0.000128,0.000011,0,20207,25,0.000011,14,0.157208,0.167886,12.427632,0.309524,0.000684
110273,110273,,0,15,15,0,15,15,0,0.002064,0,20208,25,0.00001,13,0.192729,0.213949,0,0.157143,0
110274,110274,,11,120,131,11,120,131,0.000506,0.032808,0,18917,13,0.000015,13,0.228616,0.273958,62102.244829,0.066471,0.002779
9804102,9804102,,1,7,8,1,7,8,0.000385,0.000292,0,18916,13,0.00001,14,0.188077,0.213182,0,0.25,0.000296
9904077,9904077,,4,17,21,4,17,21,0.000633,0.004037,0,18915,13,0.000011,15,0.180899,0.218351,1530.731304,0.204762,0.001057
9606030,9606030,,1,2,3,1,2,3,0.000158,0.000023,0,6463,13,0.00001,11,0.186004,0.2109,1688.949909,0.166667,0.000287
110275,110275,,0,2,2,0,2,2,0,0,0,20209,8,0.00001,3,0.461538,0.583333,0,0.5,0
9605120,9605120,,2,3,5,2,3,5,0,0.000004,0,9621,26,0.000033,1,1,1,7572.946841,0.15,0.000486
110276,110276,,0,10,10,0,10,10,0,0.000001,0,20210,9,0.00001,16,0.138183,0.158071,0,0.044444,0
110277,110277,,11,30,41,11,30,41,0.000387,0.003063,0,18879,0,0.000015,15,0.202338,0.228816,44568.41666,0.136585,0.003309
110278,110278,,3,8,11,3,8,11,0.00008,0.000007,0,20211,8,0.000012,7,0.293893,0.384879,6.358081,0.345455,0.000677
110279,110279,,3,18,21,3,18,21,0.000012,0.000002,0,20212,22,0.000012,17,0.149356,0.162598,4630.201221,0.228571,0.000658
110280,110280,,8,15,23,8,15,23,0.000156,0.000666,0,19299,10,0.000013,16,0.198514,0.222082,8041.575912,0.102767,0.002109
110281,110281,,1,42,43,1,42,43,0.000092,0.010616,0,20213,1,0.000011,14,0.216913,0.24609,2709.391753,0.177187,0.000232
110282,110282,,1,4,5,1,4,5,0,0,0,20214,6,0.000011,13,0.153865,0.188206,0,0.35,0.000219
110283,110283,,13,11,24,13,11,24,0.000565,0.000404,0,20020,0,0.000029,12,0.208974,0.236257,12659.116755,0.152174,0.003242
110284,110284,,3,15,18,3,15,18,0.000129,0.003622,0,20066,25,0.000011,13,0.194234,0.214772,5758.03625,0.111111,0.000732
110285,110285,,1,1,2,1,1,2,0.000015,0.00001,0,20215,23,0.00001,1,1,1,2,0,0.000226
110286,110286,,7,56,63,7,56,63,0.00032,0.005733,0,20216,25,0.000013,14,0.208306,0.234486,44601.269612,0.143625,0.001822
111089,111089,,6,20,26,6,20,26,0.00014,0.002102,0,20217,25,0.000018,15,0.191112,0.213858,16148.94078,0.143077,0.001361
111030,111030,,28,8,36,28,8,36,0.0012,0.001064,0,18854,0,0.000026,14,0.181587,0.199935,11092.619725,0.112698,0.008091
112028,112028,,4,13,17,4,13,17,0.00006,0.001594,0,20218,25,0.000016,15,0.190682,0.211579,14109.531129,0.198529,0.000883
110287,110287,,1,12,13,1,12,13,0.000001,0.000078,0,20219,28,0.000011,14,0.179507,0.19631,1364.904088,0.102564,0.000226
110288,110288,,2,25,27,2,25,27,0.000004,0.00047,0,20220,52,0.000011,16,0.197438,0.220194,1806.020101,0.212251,0.000452
110289,110289,,2,18,20,2,18,20,0.000224,0.002476,0,20221,8,0.000011,15,0.192626,0.215816,1802.119853,0.144737,0.000452
110290,110290,,1,1,2,1,1,2,0,0,0,20222,5,0.000011,11,0.149776,0.164539,0,0.5,0.000226
110291,110291,,3,26,29,3,26,29,0.000038,0.001265,0,20223,30,0.000012,13,0.218195,0.241286,9321.772545,0.126847,0.000752
110292,110292,,3,8,11,3,8,11,0.000018,0.000247,0,20224,1,0.000013,18,0.15001,0.164977,57.939415,0.2,0.00069
110293,110293,,9,41,50,9,41,50,0.000282,0.003592,0,20225,30,0.000013,14,0.211559,0.234986,7617.665418,0.129796,0.002178
110294,110294,,2,11,13,2,11,13,0.000017,0.000314,0,16312,5,0.000011,15,0.155638,0.173362,48.331976,0.179487,0.000468
110295,110295,,0,5,5,0,5,5,0,0.000028,0,20226,0,0.00001,17,0.158721,0.174486,0,0,0
9410038,9410038,,3,0,3,3,0,3,0.000045,0,0,5448,15,0.000012,0,0,0,0,0,0.000692
110296,110296,,0,1,1,0,1,1,0,0.000031,0,20227,13,0.00001,7,0.242553,0.28066,0,0,0
110297,110297,,3,9,12,3,9,12,0.000046,0.004089,0,20228,30,0.000012,13,0.194079,0.212501,230.523198,0.212121,0.000704
110298,110298,,10,59,69,10,59,69,0.000847,0.004486,0,20067,25,0.000013,14,0.211073,0.239283,100592.775377,0.099957,0.002402
110299,110299,,4,18,22,4,18,22,0.000201,0.001481,0,20229,25,0.000012,15,0.194271,0.215779,4297.631747,0.155844,0.000903
110300,110300,,2,14,16,2,14,16,0.000022,0.000078,0,20230,22,0.000011,14,0.189845,0.205906,1823.802421,0.179167,0.000471
110301,110301,,6,9,15,6,9,15,0.000782,0.015087,0,20231,41,0.000019,14,0.178084,0.200653,5943.077094,0.180952,0.001412
110302,110302,,15,19,34,15,19,34,0.000778,0.00075,0,19018,10,0.000015,16,0.190064,0.214117,21277.998387,0.11943,0.004513
9209042,9209042,,8,0,8,8,0,8,0.000017,0,0,970,52,0.000084,0,0,0,0,0.089286,0.002121
9211073,9211073,,2,1,3,2,1,3,0,0,0,971,52,0.000062,1,1,1,1004.8905,0.166667,0.000561
111001,111001,,17,15,32,17,15,32,0.001559,0.001629,0,16291,8,0.000018,15,0.185022,0.208645,21816.631982,0.076613,0.003985
9704179,9704179,,3,2,5,3,2,5,0.000061,0.000004,0,7395,5,0.000013,1,1,1,177.455769,0.15,0.000784
9602044,9602044,,7,0,7,7,0,7,0,0,0,7394,5,0.000061,0,0,0,0,0.047619,0.001588
111002,111002,,13,32,45,13,32,45,0.00058,0.003085,0,19103,52,0.000013,15,0.219328,0.248943,60696.718264,0.125253,0.003354
111004,111004,,11,14,25,11,14,25,0.000793,0.005728,0,16153,3,0.000016,16,0.203095,0.233897,15402.304638,0.14,0.003989
111005,111005,,1,9,10,1,9,10,0.00001,0.000232,0,20233,30,0.000011,14,0.181507,0.1988,9311.050075,0.1,0.000252
108019,108019,,3,0,3,3,0,3,0.000003,0,0,20232,5,0.000013,0,0,0,0,0,0.000665
111027,111027,,3,29,32,3,29,32,0.00063,0.010366,0,20234,30,0.000011,14,0.216855,0.249015,2253.972768,0.207661,0.000704
111009,111009,,1,2,3,1,2,3,0,0,0,20235,26,0.000011,17,0.123073,0.131682,52.809605,0,0.000219
111010,111010,,0,1,1,0,1,1,0,0,0,20236,17,0.00001,13,0.130727,0.149808,0,0,0
111011,111011,,2,3,5,2,3,5,0.000069,0,0,20237,8,0.000011,16,0.133738,0.14721,608.186927,0.1,0.000471
111012,111012,,15,27,42,15,27,42,0.000775,0.001018,0,19019,10,0.000014,15,0.204146,0.231161,9905.687833,0.218931,0.004467
208165,208165,,12,45,57,12,45,57,0.00085,0.01861,0,20253,3,0.000013,13,0.224774,0.256066,24053.467899,0.160088,0.003016
201039,201039,,30,12,42,30,12,42,0.001535,0.001164,0,18804,3,0.000027,14,0.18868,0.208717,14119.640119,0.163763,0.011004
201081,201081,,212,10,222,212,10,222,0.021356,0.000834,0,18536,41,0.000148,14,0.180094,0.198755,28826.573716,0.077351,0.083655
202187,202187,,49,28,77,49,28,77,0.003966,0.002457,0,18810,3,0.000041,12,0.208841,0.234801,186721.078811,0.114491,0.018079
202210,202210,,89,19,108,89,19,108,0.00491,0.018501,0,18811,3,0.000058,13,0.204929,0.229398,190023.404585,0.082814,0.030772
203031,203031,,53,29,82,53,29,82,0.003296,0.002796,0,18909,3,0.000041,13,0.209712,0.236228,103491.820504,0.115026,0.018312
203112,203112,,46,10,56,46,10,56,0.00313,0.001054,0,18911,3,0.000033,13,0.197361,0.216821,33710.88938,0.180844,0.016104
203201,203201,,37,11,48,37,11,48,0.002618,0.00084,0,18965,3,0.000025,13,0.19365,0.21233,8999.75756,0.212323,0.012483
204071,204071,,41,36,77,41,36,77,0.002225,0.020303,0,18919,3,0.000034,13,0.22441,0.256758,135290.979616,0.10663,0.013075
204144,204144,,37,30,67,37,30,67,0.002502,0.00484,0,18947,3,0.000026,14,0.224132,0.258213,160984.758965,0.093397,0.011482
204158,204158,,38,42,80,38,42,80,0.002649,0.002035,0,18975,3,0.000029,15,0.215232,0.241139,242536.685567,0.091139,0.012317
204168,204168,,62,18,80,62,18,80,0.004588,0.001109,0,19062,3,0.000034,16,0.200822,0.222844,92722.260006,0.115506,0.018352
204189,204189,,42,27,69,42,27,69,0.002789,0.003812,0,19058,3,0.000025,13,0.206511,0.237937,62944.64422,0.101876,0.012857
204261,204261,,36,34,70,36,34,70,0.002507,0.002016,0,19135,3,0.000025,15,0.223426,0.252462,233275.68576,0.124845,0.011365
205246,205246,,12,14,26,12,14,26,0.000982,0.000594,0,19175,3,0.000015,16,0.193683,0.214658,20268.306732,0.121538,0.003691
205288,205288,,27,17,44,27,17,44,0.00205,0.001097,0,19178,3,0.000018,16,0.198885,0.219497,5204.48764,0.223573,0.008078
205290,205290,,18,19,37,18,19,37,0.001372,0.003449,0,19176,3,0.000017,16,0.210653,0.239825,40294.085845,0.154655,0.005641
206057,206057,,22,23,45,22,23,45,0.001046,0.018474,0,19145,3,0.00002,15,0.208278,0.233042,15585.53417,0.157071,0.006477
206182,206182,,46,29,75,46,29,75,0.003147,0.001721,0,19247,3,0.000026,14,0.211823,0.235611,138384.102459,0.118018,0.012325
206196,206196,,34,47,81,34,47,81,0.002866,0.001298,0,19224,3,0.00002,15,0.214357,0.240659,50749.809528,0.116821,0.009556
206223,206223,,7,26,33,7,26,33,0.000685,0.01818,0,20242,3,0.000012,15,0.203822,0.226617,14807.400872,0.164773,0.001824
206228,206228,,38,22,60,38,22,60,0.002925,0.000712,0,19322,3,0.000022,15,0.201741,0.226298,70375.057744,0.140395,0.010222
207123,207123,,5,46,51,5,46,51,0.000437,0.003318,0,20243,8,0.000012,16,0.205738,0.230259,19766.903196,0.123529,0.00133
207214,207214,,15,54,69,15,54,69,0.00108,0.01126,0,20241,3,0.000014,13,0.227155,0.260792,44611.116292,0.10422,0.003743
208107,208107,,10,66,76,10,66,76,0.000603,0.011061,0,20250,3,0.000014,13,0.227574,0.262301,34441.601827,0.109123,0.002517
208108,208108,,4,10,14,4,10,14,0.000255,0.000308,0,20252,3,0.000011,14,0.190323,0.209125,708.118601,0.164835,0.001001
208126,208126,,18,14,32,18,14,32,0.001205,0.002462,0,20251,3,0.000016,14,0.201543,0.224544,19393.615331,0.153226,0.004668
9908192,9908192,,5,15,20,5,15,20,0.000641,0.008783,0,19156,1,0.000012,15,0.201764,0.227939,932.345831,0.123684,0.001721
111013,111013,,6,45,51,6,45,51,0.000161,0.002598,0,20254,30,0.000013,13,0.226161,0.25394,30538.400245,0.068627,0.001498
111014,111014,,0,7,7,0,7,7,0,0,0,20255,9,0.00001,17,0.127825,0.137139,0,0.261905,0
111015,111015,,2,21,23,2,21,23,0.00008,0.006133,0,20256,25,0.000011,17,0.185109,0.214854,1428.148774,0.225296,0.000451
111016,111016,,10,2,12,10,2,12,0.000441,0.000024,0,20100,0,0.000018,13,0.172878,0.187367,0,0.356061,0.002474
111017,111017,,4,23,27,4,23,27,0.000622,0.011194,0,20240,1,0.000011,14,0.221859,0.253173,819.707511,0.225071,0.001042
111018,111018,,1,4,5,1,4,5,0.000008,0.000519,0,20257,1,0.00001,14,0.164972,0.184094,193.394823,0.05,0.000232
111019,111019,,0,8,8,0,8,8,0,0.001315,0,20258,25,0.00001,17,0.190502,0.213647,0,0.178571,0
111020,111020,,4,14,18,4,14,18,0.000004,0.000975,0,20259,30,0.000013,13,0.188925,0.207376,1693.934593,0.24183,0.000942
111022,111022,,0,4,4,0,4,4,0,0.000026,0,20262,23,0.00001,16,0.162996,0.179649,0,0.083333,0
9712041,9712041,,1,1,2,1,1,2,0,0,0,20261,23,0.000012,2,0.666667,0.75,2,0,0.000219
9212033,9212033,,1,1,2,1,1,2,0,0,0,20260,23,0.000021,1,1,1,2,0,0.000226
111023,111023,,0,5,5,0,5,5,0,0.00002,0,20263,22,0.00001,4,0.486486,0.587963,0,0.3,0
111024,111024,,0,3,3,0,3,3,0,0.000003,0,20264,0,0.00001,19,0.134075,0.142681,0,0.333333,0
111026,111026,,4,13,17,4,13,17,0.000222,0.001329,0,19002,2,0.000012,19,0.196426,0.222005,4588.903536,0.172794,0.001171
112073,112073,,5,30,35,5,30,35,0.000195,0.010701,0,19070,2,0.000013,17,0.216515,0.248088,17887.882197,0.105882,0.001313
111028,111028,,2,3,5,2,3,5,0.000059,0.00002,0,20265,5,0.000011,13,0.160112,0.170253,47.373854,0.1,0.000445
111029,111029,,0,3,3,0,3,3,0,0,0,20266,28,0.00001,4,0.444444,0.604167,0,0.333333,0
111031,111031,,13,3,16,13,3,16,0.001039,0.000647,0,18535,41,0.000031,18,0.162714,0.177368,100.415442,0.225,0.007353
111032,111032,,0,2,2,0,2,2,0,0.000064,0,20267,25,0.00001,17,0.184476,0.201924,0,0.5,0
111033,111033,,0,13,13,0,13,13,0,0.000059,0,20268,30,0.00001,15,0.172097,0.186156,0,0.173077,0
111034,111034,,40,17,57,40,17,57,0.000652,0.000695,0,18473,3,0.000033,15,0.184411,0.203614,2387.133506,0.26817,0.013593
111035,111035,,1,6,7,1,6,7,0,0.000013,0,20269,5,0.000012,18,0.160625,0.17423,2357.874497,0.166667,0.000219
111036,111036,,6,14,20,6,14,20,0.000299,0.000397,0,20270,2,0.000012,19,0.194016,0.218701,34254.131194,0.123684,0.001477
111037,111037,,0,2,2,0,2,2,0,0,0,20271,5,0.00001,10,0.157776,0.184913,0,0,0
111038,111038,,3,14,17,3,14,17,0.000053,0.000934,0,19935,30,0.000011,16,0.18387,0.201191,75.409083,0.253676,0.000718
111039,111039,,1,9,10,1,9,10,0.000001,0.000938,0,20273,22,0.00001,12,0.188599,0.205554,529.948243,0.088889,0.000259
107076,107076,,1,0,1,1,0,1,0.000011,0,0,20272,22,0.000011,0,0,0,0,0,0.000226
111040,111040,,10,4,14,10,4,14,0.000561,0.000041,0,20101,0,0.000016,13,0.173703,0.188822,32.129955,0.307692,0.002406
111041,111041,,5,10,15,5,10,15,0.000132,0.000874,0,20274,30,0.000015,15,0.209686,0.23044,31574.000356,0.2,0.001163
111042,111042,,1,3,4,1,3,4,0,0.000009,0,20275,5,0.000013,8,0.182406,0.213458,5.571429,0.083333,0.000219
111043,111043,,0,4,4,0,4,4,0,0.002349,0,20276,52,0.00001,16,0.158227,0.171658,0,0.25,0
111044,111044,,1,49,50,1,49,50,0.000024,0.004601,0,20277,1,0.00001,14,0.217598,0.250259,4242.006026,0.079184,0.000233
111045,111045,,1,9,10,1,9,10,0.000064,0.001024,0,20278,25,0.00001,15,0.184466,0.203808,47.472053,0.155556,0.000226
111046,111046,,1,21,22,1,21,22,0.000241,0.003879,0,18551,0,0.00001,16,0.202234,0.229337,10148.059532,0.166667,0.000274
111047,111047,,0,5,5,0,5,5,0,0.000019,0,20279,5,0.00001,15,0.181824,0.197906,0,0.2,0
111048,111048,,11,42,53,11,42,53,0.000563,0.001341,0,19021,10,0.000015,15,0.208987,0.237578,41197.457052,0.162554,0.003729
111050,111050,,6,40,46,6,40,46,0.000374,0.002467,0,19026,10,0.000011,15,0.20596,0.233443,5212.19901,0.144444,0.001725
111051,111051,,32,25,57,32,25,57,0.000992,0.003369,0,16226,3,0.000025,15,0.198847,0.22529,93423.589498,0.094298,0.009548
111052,111052,,0,14,14,0,14,14,0,0.003693,0,20280,25,0.00001,16,0.190571,0.217276,0,0.252747,0
111053,111053,,1,5,6,1,5,6,0,0.000001,0,20281,6,0.00001,8,0.233333,0.289724,0,0.366667,0.000219
9506215,9506215,,2,12,14,2,12,14,0,0.000006,0,10945,6,0.000011,6,0.319088,0.409821,97.484038,0.197802,0.000466
111054,111054,,1,18,19,1,18,19,0.000004,0.002009,0,20282,30,0.000011,15,0.196972,0.217201,246.629302,0.230994,0.000226
111055,111055,,4,17,21,4,17,21,0.000154,0.002704,0,20283,0,0.000012,12,0.204034,0.228705,4532.069717,0.140476,0.001072
111056,111056,,1,2,3,1,2,3,0,0.000018,0,20284,25,0.000013,15,0.165154,0.177011,0,0.5,0.000226
111057,111057,,17,33,50,17,33,50,0.001553,0.004056,0,20063,25,0.000018,13,0.196163,0.219635,29456.378502,0.139592,0.00451
111059,111059,,4,33,37,4,33,37,0.000025,0.005307,0,20107,30,0.000013,15,0.203649,0.226472,1911.220712,0.130631,0.000936
111060,111060,,18,30,48,18,30,48,0.002143,0.001978,0,18586,10,0.000016,15,0.201407,0.227017,54391.8058,0.137411,0.005814
111061,111061,,5,11,16,5,11,16,0.00031,0.001255,0,19283,30,0.000011,15,0.19337,0.212075,453.239473,0.333333,0.001159
111062,111062,,5,24,29,5,24,29,0.000329,0.002529,0,20285,4,0.000011,14,0.208496,0.242971,5297.434173,0.267241,0.001142
111063,111063,,3,1,4,3,1,4,0,0.000001,0,20286,20,0.000023,1,1,1,0,0.333333,0.000664
111064,111064,,3,19,22,3,19,22,0.000026,0.002201,0,20287,30,0.000011,13,0.210997,0.232023,3556.55188,0.199134,0.000691
111065,111065,,0,1,1,0,1,1,0,0,0,20288,22,0.00001,2,0.666667,0.75,0,0,0
111066,111066,,2,28,30,2,28,30,0.000346,0.000392,0,20289,4,0.00001,15,0.18867,0.218018,3598.159973,0.091954,0.000438
111068,111068,,13,9,22,13,9,22,0.000283,0.003149,0,18997,0,0.000019,11,0.213338,0.241418,16324.830825,0.071429,0.003153
111069,111069,,40,31,71,40,31,71,0.001427,0.001843,0,18476,3,0.00003,13,0.215074,0.238516,116371.663783,0.165191,0.013158
111070,111070,,1,23,24,1,23,24,0.000007,0.004202,0,19174,25,0.000011,12,0.196502,0.217543,2367.541069,0.195652,0.000312
111073,111073,,1,19,20,1,19,20,0,0.001422,0,20290,5,0.000011,14,0.204352,0.225817,43559.297925,0.060526,0.000312
111074,111074,,2,2,4,2,2,4,0.000002,0,0,20291,17,0.000014,6,0.291667,0.381746,0,0.5,0.000445
111075,111075,,0,2,2,0,2,2,0,0,0,20293,18,0.00001,3,0.545455,0.638889,0,0,0
9905119,9905119,,1,1,2,1,1,2,0,0,0,20292,18,0.000014,1,1,1,1,0,0.000219
111076,111076,,0,4,4,0,4,4,0,0.000878,0,20294,30,0.00001,13,0.207972,0.227144,0,0.416667,0
111077,111077,,1,16,17,1,16,17,0.000008,0.002787,0,20106,30,0.00001,13,0.216173,0.239122,422.083181,0.231618,0.00024
111079,111079,,1,48,49,1,48,49,0.000002,0.005109,0,20295,30,0.00001,13,0.220788,0.249632,5449.150231,0.07483,0.000219
111080,111080,,5,8,13,5,8,13,0.000134,0.000447,0,19297,0,0.000013,13,0.187661,0.20994,4451.232557,0.282051,0.001309
111081,111081,,2,10,12,2,10,12,0.000188,0.002618,0,20296,25,0.000011,14,0.17961,0.199378,44.557431,0.227273,0.000465
111082,111082,,5,36,41,5,36,41,0.000962,0.020966,0,18968,1,0.000012,14,0.211492,0.239929,3036.037383,0.25061,0.001505
111084,111084,,1,1,2,1,1,2,0,0,0,20297,5,0.000019,4,0.365385,0.412281,19,0,0.000219
111086,111086,,3,32,35,3,32,35,0.000271,0.00456,0,20028,52,0.00001,13,0.195243,0.221057,507.460611,0.127731,0.000983
111087,111087,,29,19,48,29,19,48,0.000439,0.000315,0,18474,3,0.000023,15,0.182608,0.20025,2926.20682,0.279255,0.009643
111088,111088,,0,1,1,0,1,1,0,0,24,20299,46,0.00001,1,1,1,0,0,0
5216,5216,,1,0,1,1,0,1,0,0,24,20298,46,0.000019,0,0,0,0,0,0.000219
111091,111091,,4,31,35,4,31,35,0.00026,0.007828,0,16309,5,0.000011,14,0.182594,0.210442,1688.698208,0.136975,0.00105
111092,111092,,26,19,45,26,19,45,0.0007,0.015787,0,18470,3,0.000022,16,0.189443,0.21236,18818.205196,0.14798,0.009194
111094,111094,,1,15,16,1,15,16,0.000054,0.001959,0,20300,30,0.00001,13,0.213998,0.235453,0,0.395833,0.000232
111095,111095,,0,8,8,0,8,8,0,0.000041,0,20303,30,0.00001,12,0.140629,0.153062,0,0.232143,0
9905047,9905047,,1,5,6,1,5,6,0,0.000009,0,20302,30,0.000011,12,0.140534,0.151965,1.166667,0.266667,0.000219
9706200,9706200,,2,6,8,2,6,8,0.000003,0.000055,0,20301,30,0.000012,11,0.162937,0.177731,832.854167,0.142857,0.000445
111096,111096,,15,18,33,15,18,33,0.000667,0.000776,0,19032,10,0.000018,14,0.188768,0.209231,20692.250036,0.117424,0.00428
9505141,9505141,,2,1,3,2,1,3,0.000015,0.001027,0,19030,10,0.000011,6,0.262295,0.292839,11.793466,0.166667,0.000549
111097,111097,,1,18,19,1,18,19,0.000007,0.012264,0,20305,1,0.00001,14,0.193834,0.216737,1633.742358,0.143275,0.000246
9411042,9411042,,1,0,1,1,0,1,0.000144,0,0,20304,1,0.00001,0,0,0,0,0,0.000226
111098,111098,,32,11,43,32,11,43,0.000964,0.000297,0,18855,0,0.000027,14,0.188112,0.209145,15750.22152,0.08804,0.008054
111277,111277,,12,15,27,12,15,27,0.000677,0.001927,0,20306,25,0.000016,14,0.188143,0.209253,6461.02163,0.139601,0.002954
204091,204091,,21,20,41,21,20,41,0.001632,0.000992,0,18964,0,0.000018,13,0.202034,0.225813,51468.698071,0.15122,0.006835
112026,112026,,7,6,13,7,6,13,0.000071,0.000147,0,18853,0,0.000015,14,0.182506,0.20052,546.541036,0.365385,0.002122
112128,112128,,15,20,35,15,20,35,0.000414,0.002913,0,18856,0,0.000019,14,0.200225,0.22628,10370.176602,0.210084,0.004194
112249,112249,,14,26,40,14,26,40,0.000293,0.000439,0,18962,0,0.000017,14,0.193934,0.220178,17574.135357,0.187179,0.003778
203013,203013,,13,23,36,13,23,36,0.000271,0.001083,0,18963,0,0.000017,15,0.1909,0.217878,7607.012753,0.157937,0.003432
111099,111099,,3,14,17,3,14,17,0.000064,0.000692,0,20307,2,0.000021,16,0.186424,0.210135,15292.840715,0.099265,0.000671
111100,111100,,0,7,7,0,7,7,0,0.000066,0,20309,4,0.00001,12,0.185567,0.202471,0,0.190476,0
9406170,9406170,,1,0,1,1,0,1,0.000001,0,0,20308,4,0.000011,0,0,0,0,0,0.000219
111101,111101,,2,18,20,2,18,20,0,0.00001,0,20310,23,0.000013,13,0.162572,0.176561,4959.947606,0.144737,0.000479
111103,111103,,1,9,10,1,9,10,0,0.000306,0,20311,30,0.000011,15,0.19442,0.214448,5820.89217,0.155556,0.000226
111104,111104,,0,20,20,0,20,20,0,0.020245,0,20312,1,0.00001,17,0.211158,0.244719,0,0.310526,0
111105,111105,,0,3,3,0,3,3,0,0.000096,0,20313,0,0.00001,18,0.173268,0.196621,0,0.5,0
111106,111106,,8,31,39,8,31,39,0.000773,0.017184,0,18531,2,0.000022,14,0.198001,0.224097,64444.873976,0.153171,0.004075
111107,111107,,3,19,22,3,19,22,0.000366,0.002792,0,20314,25,0.000012,13,0.21217,0.234225,21598.814167,0.132035,0.000711
111108,111108,,1,3,4,1,3,4,0.000018,0.00002,0,19206,22,0.00001,15,0.142634,0.150427,1555.705929,0.083333,0.000268
111109,111109,,1,21,22,1,21,22,0.00003,0.002408,0,20315,30,0.00001,13,0.213244,0.234931,113.298193,0.17316,0.000226
111110,111110,,3,12,15,3,12,15,0.000011,0.000107,0,20316,15,0.000013,14,0.187406,0.203752,3739.447176,0.142857,0.000731
111111,111111,,0,5,5,0,5,5,0,0.001071,0,20317,30,0.00001,14,0.193636,0.211413,0,0.3,0
111112,111112,,0,4,4,0,4,4,0,0,0,20318,20,0.00001,14,0.147368,0.157632,0,0.5,0
111113,111113,,13,35,48,13,35,48,0.000361,0.002216,0,20026,4,0.000014,16,0.19286,0.220958,13999.076607,0.163564,0.003619
111114,111114,,0,5,5,0,5,5,0,0.00002,0,20319,6,0.00001,17,0.115457,0.132527,0,0.15,0
111116,111116,,2,2,4,2,2,4,0,0,0,20320,6,0.000016,15,0.138214,0.149325,6697.793536,0.166667,0.000445
111117,111117,,2,5,7,2,5,7,0.000258,0.000085,0,20321,4,0.000011,13,0.196776,0.215854,71.375389,0.404762,0.000783
111118,111118,,0,11,11,0,11,11,0,0.001442,0,20322,25,0.00001,14,0.193099,0.213493,0,0.336364,0
111120,111120,,1,2,3,1,2,3,0,0.000001,0,20323,20,0.000011,2,0.571429,0.625,0,0.5,0.000239
111121,111121,,9,24,33,9,24,33,0.000372,0.005065,0,19258,2,0.000014,17,0.208433,0.235744,14363.897462,0.162879,0.002179
111123,111123,,2,6,8,2,6,8,0.000012,0.000056,0,20324,3,0.000012,14,0.171974,0.185506,241.780674,0.303571,0.000458
111124,111124,,0,9,9,0,9,9,0,0.000109,0,20325,13,0.00001,16,0.130722,0.154003,0,0.138889,0
111125,111125,,0,3,3,0,3,3,0,0,0,20326,26,0.00001,12,0.148623,0.18693,0,0,0
111126,111126,,6,16,22,6,16,22,0.000075,0.002869,0,19000,0,0.000014,15,0.184343,0.206951,13838.768123,0.108225,0.001533
111127,111127,,7,30,37,7,30,37,0.000166,0.001777,0,20068,25,0.000014,15,0.185404,0.206806,48932.101613,0.148649,0.001756
111128,111128,,5,37,42,5,37,42,0.000404,0.007582,0,19038,1,0.000012,15,0.208192,0.235923,13462.905316,0.090592,0.001444
111129,111129,,65,58,123,65,58,123,0.001064,0.002037,0,18477,3,0.000045,14,0.19644,0.21821,50213.673263,0.138478,0.020687
111130,111130,,7,23,30,7,23,30,0.000451,0.000901,0,20327,13,0.000013,15,0.19164,0.218084,4018.218909,0.143678,0.001772
111131,111131,,1,8,9,1,8,9,0,0.000001,0,20328,5,0.000011,12,0.131281,0.157053,16.729155,0.111111,0.000226
9611030,9611030,,1,1,2,1,1,2,0,0,0,15176,5,0.000017,1,1,1,7,0,0.000239
111132,111132,,2,7,9,2,7,9,0.00004,0.001107,0,20329,25,0.000013,15,0.186883,0.206789,3031.747967,0.319444,0.000438
111133,111133,,1,15,16,1,15,16,0.000608,0.003259,0,20330,2,0.00001,15,0.208696,0.234736,240.808249,0.179167,0.000245
111134,111134,,4,9,13,4,9,13,0.000001,0.000095,0,20331,28,0.000014,14,0.184924,0.205719,43663.980504,0.160256,0.000903
111135,111135,,36,20,56,36,20,56,0.003916,0.020393,0,18933,41,0.000026,16,0.223478,0.255632,104832.245543,0.084091,0.010497
111180,111180,,28,32,60,28,32,60,0.004084,0.012494,0,18623,1,0.000023,15,0.200497,0.236041,54788.130076,0.103672,0.009576
111210,111210,,28,35,63,28,35,63,0.002364,0.006659,0,18934,52,0.000024,17,0.222021,0.253206,143174.068053,0.047875,0.008592
111161,111161,,10,8,18,10,8,18,0.000172,0.001299,0,18932,52,0.00002,15,0.175675,0.196778,8780.447288,0.111111,0.002565
9708135,9708135,,6,8,14,6,8,14,0.000235,0.000022,0,18931,6,0.000012,11,0.162428,0.192665,14669.072152,0.131868,0.001766
203020,203020,,16,22,38,16,22,38,0.00205,0.001801,0,19088,41,0.000016,17,0.201041,0.226013,30466.152346,0.067568,0.005093
111138,111138,,3,4,7,3,4,7,0.000215,0.000021,0,16327,5,0.000011,17,0.156634,0.173461,1.85,0.309524,0.000802
111140,111140,,1,1,2,1,1,2,0,0,25,20333,47,0.000014,1,1,1,0,0.5,0.000219
3107,3107,,2,0,2,2,0,2,0,0,25,20332,47,0.000027,0,0,0,0,0.5,0.000445
